chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr20	58713053	58713784	human_hypo	Human-specific	732	17	-97.0158923289023	0.7707	0.6799	0.9495	0.9073	0.9331	0.9172	7.58709640576491e-10	0.00348157266545486	8.81874261506281e-14
chr1	5355798	5356377	human_hypo	Human-specific	580	11	-96.7145884597571	0.7192	0.7835	0.9495	0.9541	0.9351	0.9105	1.66614454680839e-30	1.26038347251963e-05	4.14976036717255e-20
chr3	159941768	159942751	human_hypo	Human-specific	984	20	-96.6429276323085	0.1782	0.322	0.283	0.5347	0.3797	0.581	3.37472241192881e-16	0.0796755404686899	6.04460602480351e-23
chr1	218339390	218340561	human_hypo	Human-specific	1172	12	-96.1562244172304	0.5814	0.4872	0.765	0.6919	0.8406	0.8235	7.57227784847242e-39	9.69357721783253e-07	2.48734970433296e-95
chr4	106393093	106394143	human_hypo	Human-specific	1051	15	-95.8766500218546	0.26	0.3319	0.4031	0.4768	0.6861	0.7603	3.17850235894544e-35	3.7463593650883e-33	1.64453020594403e-156
chr16	83379192	83380226	human_hypo	Human-specific	1035	12	-95.7450076756353	0.4059	0.6141	0.6923	0.8706	0.7738	0.9005	1.43226678804218e-51	0.0128483271464278	8.14014771901959e-66
chr2	55450043	55450556	human_hypo	Human-specific	514	10	-95.4417644346916	0.2563	0.2931	0.5518	0.578	0.6662	0.6799	9.29833554779311e-69	8.11359150211302e-07	4.00591134236363e-82
chr5	78316662	78318047	human_hypo	Human-specific	1386	19	-94.7910356671171	0.3074	0.2511	0.4913	0.3601	0.671	0.6542	1.11978273365544e-26	2.70861193440559e-55	7.44745218625236e-192
chr5	55422290	55423512	human_hypo	Human-specific	1223	10	-94.4643184329024	0.4804	0.3699	0.7106	0.7005	0.6057	0.6761	1.14187483329547e-50	0.00725839350320644	3.10304769076606e-24
chr2	32287382	32287763	human_hypo	Human-specific	382	7	-94.3664447378158	0.394	0.0543	0.8323	0.3579	0.731	0.4738	5.56902004385319e-108	0.912981440668423	9.79447832809234e-97
chr20	18484607	18485636	human_hypo	Human-specific	1030	14	-94.3353731751968	0.6353	0.6313	0.8085	0.7582	0.9398	0.8984	1.84740535419335e-13	8.05062413282822e-15	3.41641440844446e-58
chr3	118957627	118959179	human_hypo	Human-specific	1553	12	-93.837014798318	0.2867	0.5408	0.5127	0.7587	0.7087	0.7556	1.17955855310795e-72	0.00318382984634046	4.41074389200809e-28
chr15	85523201	85523588	human_hypo	Human-specific	388	14	-93.7183051377832	0.2095	0.1589	0.3637	0.3251	0.475	0.4989	1.86465046379227e-26	0.000680078564774385	4.50857406956995e-39
chr4	187110180	187111726	human_hypo	Human-specific	1547	9	-93.485481216672	0.4839	0.4995	0.6254	0.7672	0.719	0.9068	7.21612785109361e-12	2.66227317802983e-15	8.34672861663742e-35
chr9	27471956	27473271	human_hypo	Human-specific	1316	11	-93.2323903468829	0.4592	0.4467	0.6238	0.7848	0.6376	0.7588	1.67762324053944e-18	0.680880526590928	2.65252460057945e-23
chr8	42355879	42357276	human_hypo	Human-specific	1398	14	-92.9109184521817	0.0705	0.1319	0.3066	0.3017	0.3267	0.2893	5.08814654609623e-25	0.559473724850889	2.7135746421456e-19
chr11	45867781	45868449	human_hypo	Human-specific	669	12	-92.6561966182523	0.2606	0.291	0.4095	0.4813	0.6263	0.7836	7.45950269141177e-32	1.90332956230189e-55	5.54805258396598e-133
chr2	234295745	234296822	human_hypo	Human-specific	1078	14	-92.625579197736	0.3722	0.3025	0.6798	0.6552	0.5613	0.5973	2.1674770252699e-88	7.54263676643886e-06	1.54675316684462e-43
chr13	76063612	76064272	human_hypo	Human-specific	661	10	-92.4941167109153	0.5636	0.3957	0.8899	0.6694	0.9295	0.7826	2.61599928131187e-50	7.7730738030138e-08	3.14355581821252e-129
chr15	93276878	93278169	human_hypo	Human-specific	1292	14	-92.4384803385722	0.3329	0.4225	0.5886	0.6285	0.9239	0.8354	4.2864846794277e-15	4.67157369475309e-30	8.6486068513274e-47
chr5	5814895	5815956	human_hypo	Human-specific	1062	10	-91.8396403128286	0.5901	0.6969	0.8802	0.9072	0.9083	0.8548	4.45523517894839e-87	0.0688278428660701	5.76517933366772e-36
chr12	116893220	116894024	human_hypo	Human-specific	805	13	-91.8013124694453	0.6963	0.1499	0.8221	0.3986	0.8664	0.281	2.94597029271823e-27	0.168400060121631	2.78884045018494e-21
chr6	169899047	169900347	human_hypo	Human-specific	1301	18	-91.0562257720906	0.5364	0.4049	0.6736	0.599	0.898	0.8775	2.55358185308501e-20	4.00778356024463e-50	1.77111112957851e-163
chr20	58516367	58518166	human_hypo	Human-specific	1800	13	-90.6930177349595	0.4099	0.4736	0.5198	0.6845	0.6813	0.7492	8.4181172408327e-21	6.4310629711394e-05	2.75592429682564e-61
chr1	47778538	47778990	human_hypo	Human-specific	453	12	-90.407847957409	0.3298	0.2276	0.5744	0.4718	0.8313	0.7743	9.49187831209386e-41	8.30865502197199e-64	4.4684192331805e-207
chr10	2327784	2328531	human_hypo	Human-specific	748	11	-90.3405695259004	0.6861	0.4958	0.9005	0.8115	0.8626	0.7679	4.268849463483e-53	3.32015247952219e-05	6.21658044984882e-16
chr10	29300056	29300752	human_hypo	Human-specific	697	11	-90.0685304144682	0.642	0.5753	0.9016	0.8087	0.9502	0.9039	2.5615660069055e-46	3.59767139754732e-13	6.31180505360896e-135
chr15	65597874	65599364	human_hypo	Human-specific	1491	15	-90.0005181818549	0.6852	0.5484	0.8605	0.7052	0.8307	0.8525	4.4767047408707e-27	0.555999160889881	2.35510353985212e-12
chr12	119075697	119076281	human_hypo	Human-specific	585	7	-89.9393801575199	0.2129	0.1591	0.6455	0.4704	0.6595	0.6066	1.14833949920452e-138	0.00105915519920888	1.21135105700683e-208
chr19	4671053	4671815	human_hypo	Human-specific	763	13	-89.8754052469638	0.4062	0.6139	0.6513	0.7989	0.7989	0.8383	7.09154748974077e-46	2.17462605678572e-05	2.31938244260384e-81
chr3	126190371	126191871	human_hypo	Human-specific	1501	12	-89.8521172464136	0.3156	0.298	0.4916	0.4091	0.7913	0.7457	2.69487571074493e-36	1.91016483290681e-168	0
chr1	226681652	226682119	human_hypo	Human-specific	468	13	-89.8167113917543	0.4432	0.3795	0.707	0.5981	0.5861	0.7507	5.72643982441559e-20	0.457639190141094	4.97722995335773e-12
chr13	99064127	99064557	human_hypo	Human-specific	431	9	-89.539238368099	0.327	0.636	0.7343	0.9079	0.8776	0.931	3.47697582638172e-31	0.00874204562248653	6.68398665550808e-39
chr15	42429374	42430221	human_hypo	Human-specific	848	5	-89.4294230897167	0.6158	0.5705	0.9223	0.8442	0.9476	0.8825	2.30963650931767e-108	0.0296225133332106	3.84540497517616e-136
chr14	100014609	100015101	human_hypo	Human-specific	493	10	-89.2108736323045	0.538	0.4195	0.8479	0.9299	0.818	0.88	2.12047892282869e-65	0.000737685755809876	6.99206567200596e-51
chr2	2111320	2111687	human_hypo	Human-specific	368	11	-89.0191654922306	0.155	0.3499	0.4203	0.6815	0.8678	0.9259	7.1219220005251e-33	2.66092166590078e-44	5.30447298558603e-140
chr12	113891022	113891748	human_hypo	Human-specific	727	10	-88.9826497284016	0.4652	0.5391	0.8527	0.719	0.9427	0.7073	5.43629885916029e-36	0.00379064008611267	6.61216163070995e-21
chr4	181586807	181587850	human_hypo	Human-specific	1044	9	-88.7444075495868	0.4641	0.3705	0.7349	0.7656	0.629	0.7679	9.7514338291718e-58	0.00285168715401511	6.20664054778877e-23
chr2	105795958	105798077	human_hypo	Human-specific	2120	10	-88.5535015467891	0.7212	0.3901	0.8552	0.5981	0.9252	0.8511	1.66717799694782e-69	3.58844262133827e-36	1.1294394398131e-73
chr4	183474315	183475983	human_hypo	Human-specific	1669	15	-88.3125241701053	0.5313	0.6312	0.7276	0.8197	0.7626	0.7918	3.71414274887763e-23	0.694511659015589	3.18926832248613e-44
chr12	120904484	120905579	human_hypo	Human-specific	1096	11	-87.9145816529918	0.6701	0.6711	0.8707	0.8568	0.9031	0.8725	4.50630639373526e-62	7.9292801718108e-05	1.18778668728501e-82
chr16	47928640	47929356	human_hypo	Human-specific	717	10	-87.8818892476126	0.4814	0.5466	0.8316	0.8201	0.6917	0.7819	1.70754041071107e-26	0.0388800485151297	2.83524196490693e-29
chr6	52283765	52284433	human_hypo	Human-specific	669	11	-87.7442950289564	0.2204	0.3082	0.5922	0.5563	0.5558	0.6154	9.05032868798821e-65	0.0547767462711139	2.15140881814889e-81
chr12	133351630	133351952	human_hypo	Human-specific	323	12	-87.6015185981621	0.2687	0.3912	0.4796	0.8802	0.6731	0.9454	1.20100648684067e-15	2.14331832688315e-06	2.156954788138e-38
chr1	167090318	167091267	human_hypo	Human-specific	950	12	-87.4999324173555	0.1095	0.1421	0.6064	0.5966	0.5199	0.3838	5.2765095839341e-256	3.58076844774369e-08	8.6692073177533e-42
chr2	163201767	163202356	human_hypo	Human-specific	590	10	-87.4957996861216	0.4032	0.4367	0.7348	0.6373	0.5933	0.6185	2.89520189832269e-37	0.0106547307547685	1.90752302057034e-17
chr1	79115947	79117465	human_hypo	Human-specific	1519	11	-87.4242153131535	0.8047	0.2619	0.9384	0.6082	0.9593	0.8835	5.22297885832205e-40	2.94752671639354e-09	4.06515183741303e-26
chr15	83680812	83681155	human_hypo	Human-specific	344	9	-87.2316640312609	0.3919	0.5586	0.7863	0.8385	0.832	0.9287	2.64615175407377e-54	6.57028434535199e-07	1.65951505989898e-152
chr2	98357078	98357333	human_hypo	Human-specific	256	12	-87.0232459511907	0.6478	0.3501	0.842	0.6336	0.8331	0.5036	3.8528868075733e-32	0.2149544697878	9.56885415561156e-08
chr16	2953975	2956370	human_hypo	Human-specific	2396	11	-86.7627902397484	0.0191	0.0322	0.2839	0.4235	0.2085	0.2422	6.72334303866878e-181	1.02044071619624e-08	1.79637236632295e-128
chr1	200044429	200045371	human_hypo	Human-specific	943	12	-86.6946353486572	0.4049	0.2254	0.749	0.3872	0.7665	0.5952	5.1784395862562e-21	8.17592049935293e-06	3.11527233556431e-54
chr4	153030326	153031484	human_hypo	Human-specific	1159	10	-86.6409913371302	0.5402	0.4203	0.7649	0.6076	0.8384	0.8157	2.89324932366334e-54	2.21667026161544e-31	2.17837948030567e-139
chr16	87384080	87385303	human_hypo	Human-specific	1224	12	-86.5833026535646	0.1481	0.2321	0.3517	0.3896	0.4702	0.5416	6.23067332761283e-33	0.0272005079927356	7.75623578512118e-52
chr2	106437101	106437952	human_hypo	Human-specific	852	10	-86.3804998012591	0.5657	0.7157	0.7962	0.9161	0.8855	0.9458	2.47943958862985e-82	6.79871061223496e-08	1.23931497754051e-177
chr5	174874790	174875996	human_hypo	Human-specific	1207	10	-85.7563222207366	0.5714	0.4951	0.8257	0.6713	0.8188	0.5836	2.25238776094646e-38	0.142542561786887	5.29165303451887e-16
chr4	22515716	22516397	human_hypo	Human-specific	682	9	-85.6136951523659	0.2975	0.1856	0.5246	0.3636	0.4714	0.5376	9.93946809628107e-74	0.103457824684512	5.07901319003638e-37
chr20	49707999	49709148	human_hypo	Human-specific	1150	14	-85.551641912635	0.5029	0.5364	0.6446	0.7219	0.8493	0.9047	2.51063012069301e-21	1.85050834899929e-16	1.81675466049053e-72
chr13	29066822	29067588	human_hypo	Human-specific	767	11	-85.4871889617316	0.3671	0.4023	0.6338	0.5801	0.5642	0.5222	4.1353288791741e-53	5.40111026599027e-08	2.23681582207037e-17
chr18	76356951	76357462	human_hypo	Human-specific	512	10	-85.4431496199645	0.6966	0.7042	0.9025	0.8384	0.8185	0.8864	1.81942813985872e-24	0.687246275311528	1.57954638491661e-20
chr16	75656130	75656651	human_hypo	Human-specific	522	8	-85.3642020154194	0.1004	0.0759	0.3507	0.2531	0.4924	0.451	4.93983157884213e-64	1.10323435297026e-17	3.39167336073356e-192
chr20	60415411	60415988	human_hypo	Human-specific	578	18	-85.3585461883528	0.5756	0.3471	0.7275	0.5055	0.9539	0.9431	2.60676141146235e-09	3.00047404645325e-64	1.35213651250934e-111
chr10	16869573	16869962	human_hypo	Human-specific	390	8	-85.3194811272854	0.4798	0.5058	0.7391	0.817	0.8711	0.7982	2.57315791651865e-51	0.0572391381317357	3.97550895309621e-69
chr14	102240863	102241845	human_hypo	Human-specific	983	12	-84.9084810131412	0.5633	0.5255	0.8073	0.6959	0.8328	0.7082	8.94587486604051e-36	0.350578368338014	7.25978971716365e-37
chr1	7992872	7993322	human_hypo	Human-specific	451	14	-84.8903674758358	0.6727	0.671	0.8484	0.7847	0.9408	0.8496	1.13958377049691e-15	1.9018824961916e-06	2.17172189448752e-31
chr1	37163929	37164801	human_hypo	Human-specific	873	11	-84.7551478077237	0.6267	0.7218	0.8912	0.8959	0.8217	0.8695	1.57689634189177e-39	2.21961671145987e-05	8.64703218203183e-23
chr6	52254556	52255402	human_hypo	Human-specific	847	8	-84.5470952922833	0.2464	0.2749	0.5663	0.5566	0.8339	0.5995	1.76097411800019e-54	1.0427452225357e-05	9.6580356181714e-42
chr11	125165726	125166353	human_hypo	Human-specific	628	12	-83.8726794638558	0.4804	0.2403	0.6684	0.5297	0.5789	0.9226	1.79363825859903e-29	0.000135145155867969	9.60017002481092e-13
chr6	7543557	7544418	human_hypo	Human-specific	862	10	-83.840836591712	0.6389	0.4156	0.7623	0.7205	0.8596	0.7116	6.43595806316286e-18	0.00492910108018665	1.28646604847503e-48
chr8	128691232	128691802	human_hypo	Human-specific	571	13	-83.351606509443	0.7664	0.4465	0.8879	0.6793	0.962	0.9036	1.02545045390463e-21	1.24840632872933e-17	2.70696719367084e-46
chr1	183204037	183204713	human_hypo	Human-specific	677	15	-83.3332860204983	0.4792	0.4982	0.6763	0.6081	0.751	0.5606	1.62455506942047e-17	0.979316400599011	4.0018886045103e-10
chr9	17520558	17521096	human_hypo	Human-specific	539	5	-83.2932013046952	0.6271	0.3676	0.9384	0.8133	0.9532	0.7811	4.65378434316808e-168	0.210505337541614	7.23389504943503e-106
chr6	220007	220151	human_hypo	Human-specific	145	7	-83.292047960286	0.6559	0.4848	0.9431	0.8639	0.9599	0.9352	9.70724771762655e-57	7.42750682641228e-05	1.19462552105091e-58
chr9	135435913	135437844	human_hypo	Human-specific	1932	14	-83.2912340916172	0.6942	0.6016	0.873	0.7688	0.9166	0.7988	1.2999588356813e-54	6.01856601596881e-06	4.5200955552311e-74
chr11	92969874	92970428	human_hypo	Human-specific	555	4	-83.2067043361101	0.3647	0.349	0.9374	0.8573	0.8203	0.7634	7.74416504717771e-150	1.60226416368825e-07	5.58209103058974e-84
chr15	79853430	79854475	human_hypo	Human-specific	1046	7	-83.1675014134131	0.6441	0.4966	0.903	0.7908	0.8847	0.7544	7.32005177521292e-86	0.249628754828614	1.53385830628164e-82
chr12	6343526	6344634	human_hypo	Human-specific	1109	13	-83.0453030437908	0.7879	0.3098	0.9421	0.532	0.8725	0.7432	1.23913017846756e-33	0.060536434566518	1.03227824043243e-13
chr22	48682362	48683283	human_hypo	Human-specific	922	10	-82.7663979008908	0.5112	0.6709	0.8289	0.8991	0.9393	0.8871	7.65787349823367e-24	0.0190144018816319	2.39914468586556e-20
chr12	125383028	125383924	human_hypo	Human-specific	897	8	-82.7048633035265	0.1369	0.0902	0.492	0.5217	0.7061	0.652	6.93747959527394e-106	7.99882811428747e-37	4.05945375040065e-296
chr9	10206349	10209081	human_hypo	Human-specific	2733	13	-82.684134963003	0.5266	0.5562	0.899	0.9128	0.8563	0.8736	2.52564307846408e-09	0.484763673370824	4.26373101760478e-08
chr2	5865937	5866847	human_hypo	Human-specific	911	10	-82.6332503029761	0.4676	0.1188	0.8268	0.3338	0.8361	0.5761	7.48676901333389e-43	0.000196960709587888	4.31953744661472e-78
chr2	2590513	2591349	human_hypo	Human-specific	837	13	-82.6233448423054	0.5706	0.4041	0.7115	0.594	0.9063	0.9296	9.84157445878589e-22	1.14832174626413e-53	2.59025218149895e-75
chr4	41062202	41062938	human_hypo	Human-specific	737	9	-82.6184567160363	0.5068	0.245	0.7794	0.6644	0.7316	0.7528	6.91380774720735e-44	0.323517977727032	1.6980569624587e-22
chr13	37249328	37249942	human_hypo	Human-specific	615	15	-82.3110299490065	0.1286	0.3572	0.2475	0.6236	0.2266	0.5785	1.67873255501434e-19	0.256335189019691	2.44928878914309e-12
chr2	16054604	16056140	human_hypo	Human-specific	1537	9	-82.0421941013349	0.3508	0.5068	0.8051	0.8752	0.948	0.8284	7.63671977557293e-123	0.00740551388003667	5.59537525023495e-54
chr12	58223636	58224634	human_hypo	Human-specific	999	12	-81.9430971645082	0.5162	0.6407	0.6993	0.7831	0.7982	0.8466	1.29710808044628e-37	8.89164015471194e-07	3.16582395142315e-61
chr19	56620277	56621033	human_hypo	Human-specific	757	12	-81.8224239336368	0.4018	0.5496	0.7071	0.7909	0.849	0.7793	7.57022445677983e-36	0.0376933659716307	1.45094502106268e-32
chr18	20714021	20714544	human_hypo	Human-specific	524	16	-81.6387316778242	0.2504	0.6325	0.4083	0.7829	0.6831	0.849	1.93884218120205e-14	7.4048437267932e-07	9.18776798889338e-30
chr7	157130845	157131324	human_hypo	Human-specific	480	15	-81.3945691003199	0.2476	0.1728	0.4145	0.385	0.7591	0.7032	3.42491363251644e-16	5.2626635155295e-66	4.06389667093618e-125
chr3	148914956	148916409	human_hypo	Human-specific	1454	11	-81.3125868970454	0.6252	0.4856	0.844	0.7525	0.9067	0.8707	3.28341606564019e-40	4.22775927779754e-11	2.30871041912538e-69
chr20	52416055	52416483	human_hypo	Human-specific	429	8	-81.1651954723801	0.5889	0.7003	0.8873	0.9405	0.9136	0.9265	1.77561893820406e-54	0.488864789284011	4.36254767805389e-69
chr10	79068689	79070510	human_hypo	Human-specific	1822	15	-80.9820365665779	0.3468	0.5368	0.4945	0.6843	0.5118	0.7032	8.66481939782887e-19	0.319512946277033	7.02576931328436e-18
chr15	81425308	81426230	human_hypo	Human-specific	923	7	-80.9642457037673	0.3328	0.3948	0.7585	0.6932	0.9383	0.8599	1.58750545542871e-36	2.1855404790717e-40	1.34926490597988e-79
chr14	71283834	71284326	human_hypo	Human-specific	493	10	-80.8044028600819	0.4013	0.5226	0.5692	0.798	0.8301	0.8826	7.78221961567666e-34	3.44980138136036e-18	6.73512070004542e-156
chr6	16132063	16136539	human_hypo	Human-specific	4477	14	-80.7266967454419	0.46	0.4096	0.6083	0.5935	0.6792	0.6243	2.96036139289125e-13	0.0760196856036661	9.4723804649618e-18
chr10	126105322	126106150	human_hypo	Human-specific	829	14	-80.6558661356641	0.2754	0.1693	0.4736	0.3516	0.6995	0.3586	7.86791791029224e-33	0.00128448700024606	4.00534546179427e-27
chr17	19800492	19800719	human_hypo	Human-specific	228	6	-80.5110924135861	0.6418	0.5421	0.962	0.9334	0.9605	0.9354	3.54526019216595e-141	0.906315462979472	1.34112587574119e-138
chr2	120769823	120770063	human_hypo	Human-specific	241	8	-80.506219338961	0.2159	0.4378	0.4714	0.7533	0.7781	0.789	1.44084758320849e-44	1.09274055398261e-06	7.82548863575299e-60
chr6	36391752	36392114	human_hypo	Human-specific	363	11	-80.4453949337498	0.2537	0.5728	0.4829	0.7776	0.3963	0.8689	3.98348654189818e-19	0.962210940858929	2.77437689363622e-14
chr21	15589285	15589892	human_hypo	Human-specific	608	12	-80.4057852398773	0.5397	0.562	0.7027	0.7314	0.6814	0.7125	9.18528732736575e-28	0.504402556729283	2.71308360294075e-25
chr8	146094588	146094981	human_hypo	Human-specific	394	9	-80.2376760026644	0.665	0.7565	0.956	0.9298	0.9312	0.9244	5.88526791812322e-57	0.118929794310224	4.28891878235084e-35
chr2	27393002	27393279	human_hypo	Human-specific	278	10	-80.0703699848009	0.3151	0.1867	0.5805	0.3971	0.4508	0.4573	4.0428804512653e-50	0.106273550215522	4.75111176240135e-17
chr2	29286533	29287335	human_hypo	Human-specific	803	11	-80.0541800015088	0.3034	0.3352	0.4203	0.6896	0.4142	0.7149	2.72999546212261e-16	0.901291488384203	2.29060120569158e-16
chr2	61372180	61372683	human_hypo	Human-specific	504	17	-79.8623124992478	0.0913	0.1366	0.2048	0.2478	0.3422	0.365	9.50991623135723e-20	6.13410264149625e-06	3.32962420196941e-33
chr22	27545464	27546632	human_hypo	Human-specific	1169	14	-79.7233398887292	0.4059	0.3319	0.634	0.5671	0.7797	0.5543	6.20253788322796e-60	0.286362355213266	3.2196977969376e-34
chr13	23955490	23956720	human_hypo	Human-specific	1231	8	-79.7230395627819	0.332	0.2095	0.4901	0.6892	0.8611	0.5753	4.02923199639246e-27	0.0199313879980646	8.66729828455339e-129
chr7	3631791	3632336	human_hypo	Human-specific	546	8	-79.637065216837	0.4506	0.2534	0.6903	0.6584	0.8455	0.6024	5.66694736511865e-46	0.0385980772812458	1.37518896537066e-82
chr1	190547305	190548753	human_hypo	Human-specific	1449	8	-79.5269471332576	0.6088	0.3285	0.7965	0.6407	0.8828	0.7638	4.38503687361661e-33	5.99992984177264e-06	6.31069237036867e-79
chr17	183012	183931	human_hypo	Human-specific	920	7	-79.4108908771402	0.47	0.252	0.8325	0.5453	0.8872	0.4419	2.30663564997191e-60	0.719798281344735	3.3209465820775e-29
chr17	6558945	6559822	human_hypo	Human-specific	878	17	-79.193238950517	0.0844	0.111	0.1901	0.3931	0.5054	0.4014	7.0001719091979e-13	4.50281846648076e-07	3.79881522027696e-60
chr4	154266957	154268073	human_hypo	Human-specific	1117	11	-78.8635757856394	0.3798	0.427	0.6101	0.6089	0.8191	0.6375	2.14143518676141e-36	2.06324179638434e-07	1.05018730189658e-29
chr10	114746561	114747260	human_hypo	Human-specific	700	9	-78.7956730916177	0.6599	0.5436	0.923	0.7351	0.9056	0.743	8.49685411165106e-33	0.778111740655266	4.73509967870683e-33
