chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr5	5421125	5421681	human_hypo	Chimp-specific	557	14	-89.3060287300897	0.3592	0.5252	0.5824	0.6922	0.14	0.3174	9.70678849871895e-18	1.29411188044029e-67	1.82579187075793e-33
chr19	53580319	53580485	human_hypo	Chimp-specific	167	7	-88.9239814172237	0.0886	0.0474	0.5052	0.4355	0.0193	0.008	4.88482142322761e-65	2.47057269075228e-124	1.23503271734241e-13
chr8	70854891	70855398	human_hypo	Chimp-specific	508	18	-88.6739675273486	0.1622	0.1737	0.299	0.3303	0.0208	0.0745	1.03419026432421e-11	5.98816289871572e-65	1.89469000857518e-10
chr16	89313193	89313361	human_hypo	Chimp-specific	169	10	-88.5257031720787	0.3415	0.2416	0.736	0.5257	0.2243	0.2231	2.48451431751258e-52	1.18813207128205e-37	0.0399213674409543
chr12	67918728	67919304	human_hypo	Chimp-specific	577	7	-88.1198030497196	0.5662	0.5708	0.9075	0.8553	0.6418	0.4286	3.01889640353236e-133	2.86028281992825e-45	0.144864591124433
chr10	133508442	133509033	human_hypo	Chimp-specific	592	13	-87.5493609652048	0.7977	0.5651	0.916	0.7769	0.8355	0.5862	4.84249784570241e-26	1.91807685861696e-15	4.84833294654281e-05
chr21	37902304	37902602	human_hypo	Chimp-specific	299	7	-87.249969423185	0.6937	0.5648	0.9555	0.9317	0.7751	0.6724	1.72073695360672e-76	4.28287404064834e-21	3.08329081384001e-16
chr5	43067875	43069433	human_hypo	Chimp-specific	1559	13	-87.1154112628502	0.6173	0.5827	0.8078	0.7294	0.5276	0.4703	6.27955442602853e-28	1.53315674836075e-92	8.56667858962362e-11
chr12	54753974	54755126	human_hypo	Chimp-specific	1153	15	-86.7768137268623	0.692	0.4949	0.8766	0.7274	0.4869	0.3881	2.60334880061542e-32	3.28311536064813e-63	1.09546240529712e-22
chr11	94133828	94134146	human_hypo	Chimp-specific	319	11	-86.4577713839629	0.1359	0.2083	0.3429	0.518	0.1077	0.1709	3.21260016190448e-38	1.34466316528381e-37	0.167574319077539
chr3	66021229	66025762	human_hypo	Chimp-specific	4534	13	-86.1163930024025	0.0597	0.0759	0.2667	0.3416	0.0695	0.09	1.11253174675814e-233	7.34471948553639e-91	1.43539730218153e-05
chr11	129150141	129150579	human_hypo	Chimp-specific	439	11	-85.8168944460086	0.142	0.6696	0.4286	0.8994	0.1273	0.4442	1.45571757496007e-26	5.06647820078101e-52	6.23684322742145e-07
chr1	170499720	170500583	human_hypo	Chimp-specific	864	14	-85.7683701176122	0.1778	0.3319	0.3658	0.4712	0.2383	0.2541	1.28412225596215e-05	3.53829196659992e-23	3.19161721714226e-07
chr22	47241156	47242524	human_hypo	Chimp-specific	1369	15	-85.7651415246005	0.2477	0.5715	0.4148	0.7146	0.2923	0.1386	4.17966498943875e-11	2.99856135902922e-17	2.67575156559179e-06
chr2	45159364	45160554	human_hypo	Chimp-specific	1191	14	-85.6508450358103	0.3975	0.2941	0.6784	0.6061	0.3977	0.2038	2.21937919970008e-52	3.491525535896e-39	0.0780683990637472
chr1	6395842	6396200	human_hypo	Chimp-specific	359	11	-84.5870315915915	0.2377	0.3814	0.557	0.6536	0.308	0.3405	2.30913811847482e-43	7.12665119888185e-22	0.271949781589117
chr6	166586564	166587933	human_hypo	Chimp-specific	1370	13	-84.0620645076429	0.706	0.402	0.8811	0.5715	0.6458	0.427	1.9281580889321e-45	1.40915651037389e-21	0.366522912330695
chr18	59853050	59853352	human_hypo	Chimp-specific	303	10	-84.0175968644461	0.5129	0.5987	0.8279	0.8606	0.3273	0.4386	5.25653811094738e-28	1.07952949482853e-69	1.41640523640199e-05
chr11	44334594	44336070	human_hypo	Chimp-specific	1477	14	-83.9215602691262	0.1453	0.1346	0.3031	0.2456	0.1091	0.0771	3.25634443533046e-38	1.13356600428905e-53	1.42460604301801e-07
chr1	206786118	206786272	human_hypo	Chimp-specific	155	13	-82.2726388286829	0.2955	0.3486	0.5714	0.6258	0.0042	0.0033	9.03651960164041e-20	7.18247653014811e-242	1.96592654828628e-130
chr15	67814769	67815664	human_hypo	Chimp-specific	896	11	-82.138538354995	0.1582	0.3138	0.2967	0.5028	0.2068	0.3423	6.42271440219679e-33	1.83537127312863e-18	0.0149599392350057
chr14	102435636	102436494	human_hypo	Chimp-specific	859	11	-82.0005933073728	0.294	0.4976	0.4859	0.6708	0.3136	0.5837	2.84281272340385e-41	4.94229382756752e-06	1.91268200525831e-05
chr2	71146959	71147272	human_hypo	Chimp-specific	314	8	-81.9409217503946	0.424	0.1036	0.5688	0.4433	0.3592	0.1136	2.69007956783292e-21	9.31238426054424e-37	0.547480083672071
chr16	74513296	74514272	human_hypo	Chimp-specific	977	13	-81.8326743001453	0.7199	0.5552	0.871	0.7141	0.7812	0.5964	3.8182339518022e-41	2.37052701444331e-08	0.000118742756262587
chr8	5934116	5934862	human_hypo	Chimp-specific	747	10	-81.666479997098	0.6226	0.386	0.8148	0.6632	0.3622	0.2843	1.40055574573952e-56	5.9540383912854e-114	1.0602720672159e-09
chr11	10880635	10881297	human_hypo	Chimp-specific	663	10	-81.6313584188425	0.4712	0.4647	0.6264	0.5673	0.1897	0.1745	5.14033026099739e-15	7.87375065365966e-61	2.11788663993325e-28
chr5	145921652	145922240	human_hypo	Chimp-specific	589	12	-81.5089787461499	0.1823	0.2592	0.3406	0.488	0.1675	0.2169	1.15340869593095e-22	1.62300434886941e-27	0.0764924134001725
chr3	197105201	197105501	human_hypo	Chimp-specific	301	8	-81.4594897660228	0.2329	0.5381	0.6856	0.8219	0.3163	0.254	1.42667308897646e-41	8.46100754891002e-36	0.00630090724786991
chr6	57180948	57181227	human_hypo	Chimp-specific	280	12	-81.3446068714913	0.4862	0.5747	0.7034	0.7459	0.5396	0.4354	5.49786613919005e-31	7.74227794308229e-17	0.515062937342825
chr14	21148285	21149067	human_hypo	Chimp-specific	783	10	-81.0003230273343	0.5432	0.5695	0.7904	0.7926	0.3684	0.6608	4.68238581620016e-78	1.36532953487571e-15	0.801172565218745
chr12	95042686	95043426	human_hypo	Chimp-specific	741	11	-80.7651077278368	0.3807	0.1351	0.6645	0.3393	0.2334	0.0832	9.12271074980147e-48	1.99924461279761e-76	5.75935168524428e-05
chr15	31515096	31517165	human_hypo	Chimp-specific	2070	13	-80.744047010112	0.3798	0.6188	0.6187	0.7966	0.4424	0.4274	1.86618292905592e-15	2.41021925026536e-16	0.390881932011315
chr16	76325533	76326921	human_hypo	Chimp-specific	1389	10	-80.5995598630807	0.6685	0.5914	0.865	0.8417	0.5749	0.6517	1.96926113198679e-43	1.11099883360726e-27	0.678229644278643
chr15	101547525	101548467	human_hypo	Chimp-specific	943	14	-80.1599027700437	0.6045	0.4012	0.7502	0.6815	0.6465	0.5096	4.36614390499977e-19	1.8548983206911e-11	9.38715852415473e-05
chr17	48044791	48048615	human_hypo	Chimp-specific	3825	11	-79.4821063677975	0.078	0.08	0.5418	0.3893	0.1138	0.07	2.07787577445721e-202	1.12158757164625e-121	2.55456215433977e-05
chr12	118619013	118619914	human_hypo	Chimp-specific	902	11	-79.466567431571	0.595	0.5752	0.8353	0.789	0.7123	0.5588	5.14110103212047e-51	6.43318121746483e-18	0.00476341489885511
chr1	156889639	156893349	human_hypo	Chimp-specific	3711	14	-79.4482924359266	0.2161	0.1613	0.7766	0.65	0.4102	0.3248	0	4.30409108062152e-82	7.36811803694314e-61
chr22	40592491	40593542	human_hypo	Chimp-specific	1052	9	-79.3884553214072	0.3553	0.4384	0.728	0.7209	0.4243	0.1362	3.14062242415331e-66	7.5226849628736e-26	0.0321894223102267
chr2	240054328	240054679	human_hypo	Chimp-specific	352	12	-79.035894583014	0.622	0.7419	0.8689	0.953	0.6386	0.7489	6.92945281301569e-20	1.89674365128068e-20	0.349599337945171
chr15	100464998	100469274	human_hypo	Chimp-specific	4277	9	-78.4021618871376	0.1982	0.2957	0.7204	0.7814	0.4586	0.2603	3.99796945880765e-46	8.28874661267334e-16	0.00116894335481172
chr5	76114114	76116598	human_hypo	Chimp-specific	2485	11	-78.3025933606147	0.2155	0.1303	0.5764	0.7278	0.2251	0.1667	1.4866676132392e-170	2.17751555166933e-58	2.10830670193266e-15
chr12	112124376	112124687	human_hypo	Chimp-specific	312	13	-78.2404481690589	0.2291	0.2655	0.4926	0.393	0.0598	0.1104	2.70803296821221e-16	5.61445411544531e-38	1.21480380412685e-09
chr14	35762304	35762696	human_hypo	Chimp-specific	393	7	-78.1651045749501	0.0977	0.1663	0.395	0.3847	0.1152	0.0975	5.92700118526327e-51	8.02842602896365e-68	0.0945868484239978
chr17	4805931	4807096	human_hypo	Chimp-specific	1166	4	-77.6200954584185	0.4227	0.6408	0.855	0.7519	0.577	0.4964	2.57421025673106e-23	2.89042512087583e-54	0.741367500679903
chr15	85174265	85175308	human_hypo	Chimp-specific	1044	16	-77.5212063504391	0.0497	0.0374	0.1613	0.2297	0.0405	0.0574	2.0335420388623e-09	1.20583574074949e-17	0.508696321367735
chr4	151500192	151500838	human_hypo	Chimp-specific	647	15	-76.9179147633407	0.4303	0.626	0.6667	0.7672	0.521	0.2221	1.25380706279719e-16	1.7374690997722e-10	0.00765359675683405
chr3	122135941	122136825	human_hypo	Chimp-specific	885	10	-76.6530055761072	0.495	0.522	0.7583	0.713	0.1452	0.1558	4.03241729338161e-33	1.44884541099741e-295	1.48425028016961e-90
chr9	37594776	37595056	human_hypo	Chimp-specific	281	11	-76.6193429124422	0.4057	0.5121	0.7422	0.6616	0.3709	0.3819	4.53237567653271e-20	5.05432585854365e-33	0.00136546929283191
chr2	37424454	37424780	human_hypo	Chimp-specific	327	12	-76.0891207835407	0.6911	0.784	0.8309	0.9051	0.2877	0.3256	5.1467025847454e-19	2.07873461315341e-149	1.04185835805569e-73
chr10	6680124	6680870	human_hypo	Chimp-specific	747	11	-75.8299435229901	0.798	0.5884	0.9301	0.8733	0.4082	0.184	2.9397959824526e-26	5.02053612379145e-188	2.31547915315263e-42
chr21	45065089	45065924	human_hypo	Chimp-specific	836	14	-75.4418373420749	0.3128	0.623	0.5099	0.7504	0.1835	0.2177	1.80490868724067e-18	6.42791642032948e-56	1.08002020677084e-24
chr8	55373519	55376774	human_hypo	Chimp-specific	3256	13	-75.2312727163019	0.3621	0.2911	0.5026	0.4158	0.3515	0.2451	3.11998827319428e-25	2.12769326601165e-19	0.742617201244221
chr6	27059979	27060605	human_hypo	Chimp-specific	627	10	-74.795370291871	0.2794	0.3491	0.5332	0.5983	0.1871	0.1854	1.16269874888797e-61	1.455435179032e-72	4.3180447068688e-10
chr2	242588618	242589081	human_hypo	Chimp-specific	464	8	-74.6277931953305	0.4123	0.5697	0.6796	0.8402	0.4375	0.5573	1.79610241253584e-24	4.00546271787821e-20	0.923794604886963
chr14	57655751	57656222	human_hypo	Chimp-specific	472	9	-74.3764597205133	0.3322	0.202	0.5591	0.398	0.4137	0.2578	1.18081572803407e-30	2.64576767229746e-10	0.000680924584190638
chr1	176520434	176521723	human_hypo	Chimp-specific	1290	16	-74.0939769539586	0.5483	0.4428	0.6775	0.6465	0.6003	0.4851	4.99352180384036e-23	4.74925732942061e-08	0.000161633888158302
chr3	156891889	156892239	human_hypo	Chimp-specific	351	8	-73.5855377031622	0.0924	0.1091	0.3345	0.3968	0.1025	0.1361	4.37590578432705e-40	8.05477700531924e-42	0.112452630773374
chr5	103277958	103279580	human_hypo	Chimp-specific	1623	11	-73.1486828214899	0.5227	0.693	0.8364	0.8335	0.478	0.6894	2.41536882346522e-32	1.86489693310551e-17	0.981324233932118
chr5	34914428	34914888	human_hypo	Chimp-specific	461	7	-72.8202566252952	0.3274	0.2379	0.741	0.6834	0.3445	0.3228	1.53481112007564e-42	2.03906092408151e-26	2.65704934150551e-06
chr3	23642600	23643178	human_hypo	Chimp-specific	579	10	-72.6922506371361	0.7416	0.5494	0.9181	0.816	0.573	0.2548	1.31065475280505e-33	9.41704310852637e-87	8.57390830934303e-16
chr14	97228776	97229854	human_hypo	Chimp-specific	1079	7	-72.6632712458359	0.582	0.5473	0.8214	0.7654	0.4397	0.5256	2.69221285628584e-90	8.84008284867009e-45	0.00236236243818435
chr11	102702215	102702339	human_hypo	Chimp-specific	125	12	-72.5416296701756	0.2644	0.1438	0.4354	0.3541	0.1804	0.0551	1.59575599435719e-17	7.52782542840153e-32	5.71261974022363e-11
chr1	1790358	1791360	human_hypo	Chimp-specific	1003	8	-72.4572593687506	0.6461	0.5348	0.8567	0.9105	0.5202	0.4844	2.1787077928495e-66	3.47668773568873e-111	4.01329844829504e-07
chr19	51339774	51340514	human_hypo	Chimp-specific	741	8	-72.3456950872348	0.4132	0.4302	0.8136	0.8803	0.2887	0.3246	3.24645688553238e-92	1.60472154903877e-57	3.19726729018339e-05
chr8	101155722	101156219	human_hypo	Chimp-specific	498	11	-72.2471193456797	0.2175	0.4633	0.4321	0.6152	0.3056	0.3249	9.33654131094527e-38	6.3786828667661e-13	0.997206472447701
chr5	146773502	146773662	human_hypo	Chimp-specific	161	8	-72.1348352859012	0.772	0.7045	0.9327	0.9421	0.7584	0.6097	3.24510866390817e-45	7.43897459708333e-46	5.75856617936034e-05
chr18	60318617	60319485	human_hypo	Chimp-specific	869	10	-71.7498197765657	0.7496	0.2492	0.8644	0.5397	0.5245	0.2257	5.89614661401696e-27	2.20000144824817e-54	1.01682485602164e-05
chr11	44342964	44343986	human_hypo	Chimp-specific	1023	11	-71.3967809206925	0.2759	0.1757	0.4855	0.2965	0.283	0.1423	1.89961098543371e-26	1.34923018448422e-35	0.19295152396538
chr15	54003154	54003514	human_hypo	Chimp-specific	361	5	-71.3639381242945	0.4583	0.2262	0.8216	0.569	0.6033	0.1803	1.54418118846175e-80	1.70111446649291e-43	0.307136065738971
chr10	94835255	94835632	human_hypo	Chimp-specific	378	12	-71.3223162997699	0.3614	0.2119	0.5835	0.3128	0.325	0.1491	1.11163411082416e-15	1.72047654719834e-25	6.32226047227566e-05
chr17	26925039	26927161	human_hypo	Chimp-specific	2123	12	-71.093923205019	0.1146	0.1018	0.6463	0.6128	0.2551	0.17	0	2.83060104585784e-81	1.81391103404302e-15
chr16	85902602	85904454	human_hypo	Chimp-specific	1853	12	-70.9861635868288	0.6658	0.5376	0.8159	0.7353	0.6543	0.5274	3.72878687082097e-36	5.15733767114064e-29	0.256343064157504
chr1	202778239	202778618	human_hypo	Chimp-specific	380	7	-70.8722857497816	0.4907	0.4438	0.7643	0.7233	0.4076	0.3856	8.09166250851723e-53	1.58064066805911e-79	3.35572861366909e-06
chr14	82032313	82032628	human_hypo	Chimp-specific	316	4	-70.5560084447149	0.1556	0.1518	0.6272	0.5088	0.0662	0.0824	1.15529391245556e-56	3.49612403394707e-70	2.87759728455056e-15
chr9	134379624	134380188	human_hypo	Chimp-specific	565	9	-70.2860638160804	0.2552	0.3552	0.5537	0.5626	0.2598	0.4464	4.12207816078712e-43	2.08260246727098e-09	2.38736922334087e-07
chr10	5887032	5887317	human_hypo	Chimp-specific	286	6	-70.0045550281476	0.6995	0.3912	0.924	0.9291	0.4945	0.1425	1.21357144953739e-54	3.10382900833388e-61	2.01739535576126e-17
chr7	35735378	35735717	human_hypo	Chimp-specific	340	6	-69.9006421494029	0.6102	0.6758	0.8997	0.9164	0.1047	0.1221	1.16069947957564e-70	0	7.21824911717021e-243
chr2	106054328	106056068	human_hypo	Chimp-specific	1741	11	-69.7597611684742	0.5132	0.4278	0.6454	0.6722	0.5206	0.1077	1.5933704117014e-20	2.71777611792192e-17	2.22976218061511e-07
chr7	2271236	2271722	human_hypo	Chimp-specific	487	10	-69.3312752141102	0.6315	0.5083	0.8066	0.6671	0.6381	0.5711	8.91964709030316e-45	3.55930749045802e-12	1.01749277007194e-06
chr2	136883595	136884248	human_hypo	Chimp-specific	654	10	-69.1862071668361	0.7375	0.6925	0.9365	0.8719	0.7353	0.4817	2.76267636393788e-39	3.42587917567388e-47	0.000227265850340608
chr17	14695711	14696860	human_hypo	Chimp-specific	1150	13	-68.9190497799913	0.4604	0.4362	0.7372	0.6211	0.5437	0.4653	2.87496198631002e-56	2.11056630492492e-29	1.33967717621381e-06
chr4	47486351	47486971	human_hypo	Chimp-specific	621	10	-68.82600427079	0.572	0.5889	0.7776	0.7737	0.5088	0.563	4.54825982937817e-37	2.4178834849157e-65	7.13896151812163e-06
chr7	114561510	114561963	human_hypo	Chimp-specific	454	13	-68.8065292787908	0.7618	0.7438	0.8671	0.859	0.8018	0.7549	6.91839724334661e-39	9.10133040972728e-14	0.00747701150642789
chr4	6732072	6732586	human_hypo	Chimp-specific	515	11	-68.6365813387298	0.3275	0.3889	0.5803	0.5443	0.258	0.3731	1.5467956480104e-22	5.13040047477513e-31	0.00441654026109248
chr7	30635762	30636305	human_hypo	Chimp-specific	544	13	-68.5405618930722	0.1318	0.2721	0.2407	0.3824	0.1099	0.232	3.09449977780197e-17	1.66391068782465e-28	0.0276875123161839
chr17	70338600	70340109	human_hypo	Chimp-specific	1510	13	-68.4481611290107	0.1844	0.1785	0.3275	0.3492	0.079	0.0887	8.79337101281186e-17	2.346116759608e-54	9.09920285884509e-34
chr3	37284172	37284290	human_hypo	Chimp-specific	119	6	-68.3974719300481	0.3472	0.2003	0.6901	0.6359	0.0849	0.0883	6.39869165235497e-67	1.61875398688086e-76	7.34673759021195e-11
chr17	18088665	18089776	human_hypo	Chimp-specific	1112	9	-68.1810976903049	0.2085	0.2301	0.424	0.4331	0.1903	0.1641	2.82297180289949e-48	1.51520413859703e-61	6.11006709580592e-11
chr7	121946524	121947528	human_hypo	Chimp-specific	1005	12	-68.1496762553652	0.2456	0.2914	0.5058	0.6548	0.2072	0.1056	3.1787018476712e-53	7.56781197378281e-47	2.5236155339136e-17
chr6	10381065	10382777	human_hypo	Chimp-specific	1713	13	-68.0856354618059	0.1788	0.2124	0.4903	0.519	0.2312	0.1525	1.23074282818551e-136	8.93188553413656e-41	2.17820609149109e-05
chr17	46228117	46228793	human_hypo	Chimp-specific	677	10	-67.7771144253487	0.4556	0.442	0.7424	0.5833	0.5767	0.4177	4.81135781125871e-15	2.66220082641136e-11	0.00338780796661704
chr13	28403911	28404566	human_hypo	Chimp-specific	656	10	-67.4769485608881	0.2039	0.135	0.6082	0.5274	0.2755	0.1488	4.09739316620844e-118	4.9263362744866e-50	4.71249743543815e-08
chr6	10407769	10409510	human_hypo	Chimp-specific	1742	11	-67.3080256549235	0.2655	0.3425	0.4097	0.551	0.267	0.302	4.4822666990347e-13	1.29251600311373e-18	0.178842757342458
chr12	111805770	111807605	human_hypo	Chimp-specific	1836	12	-67.2740565064839	0.07	0.0663	0.5963	0.5087	0.1068	0.1126	0	3.58518377774898e-67	3.77627254494927e-38
chr17	13016873	13017673	human_hypo	Chimp-specific	801	13	-67.1350525672658	0.5329	0.4877	0.6528	0.7218	0.3286	0.1548	5.41742025125003e-11	1.92000655796396e-32	1.81387383684181e-23
chr5	131515862	131516340	human_hypo	Chimp-specific	479	8	-66.7862103209444	0.2571	0.1297	0.4849	0.3247	0.1007	0.0845	6.20172066291109e-28	3.16746045141448e-42	3.59281864555354e-07
chr12	39538021	39538438	human_hypo	Chimp-specific	418	10	-66.6516149721888	0.6058	0.6452	0.822	0.8588	0.1721	0.1629	1.91607209019501e-28	2.84408590123341e-175	2.21435072603095e-105
chr5	162885504	162886266	human_hypo	Chimp-specific	763	6	-66.5503170246969	0.3373	0.3775	0.6342	0.6919	0.2703	0.4587	1.06146537007149e-112	3.39044947370029e-46	0.010845055593607
chr20	25274427	25275730	human_hypo	Chimp-specific	1304	9	-66.4680420029796	0.6154	0.5263	0.7566	0.7612	0.5819	0.6123	1.31549483127319e-55	7.17594189223322e-27	9.60623336428189e-07
chr16	25719561	25721461	human_hypo	Chimp-specific	1901	9	-66.0822182812499	0.4933	0.5748	0.7722	0.764	0.5257	0.623	5.11749465758111e-40	1.11355798912041e-10	1.64002015459159e-06
chr1	25559498	25559743	human_hypo	Chimp-specific	246	10	-66.023805875861	0.0027	0.0058	0.1106	0.1258	0.0028	0.0042	6.47236064900844e-14	4.632444899345e-13	0.403902482244476
chr7	35302241	35303633	human_hypo	Chimp-specific	1393	16	-65.9151971950798	0.6837	0.5181	0.8425	0.6971	0.735	0.5213	9.20887418591942e-18	1.89488815479998e-08	0.109861797668539
chr13	98953564	98954164	human_hypo	Chimp-specific	601	9	-65.8913257358909	0.4837	0.545	0.7633	0.7279	0.4773	0.4997	7.89729384714252e-17	4.15307069819529e-24	0.928465051562913
chr4	174461369	174462423	human_hypo	Chimp-specific	1055	8	-65.8654140260983	0.4127	0.4275	0.6639	0.5832	0.2374	0.2647	9.32885992122528e-30	6.57264937650711e-69	1.10753017960964e-41
chr13	73081500	73082454	human_hypo	Chimp-specific	955	9	-65.8140241433177	0.6702	0.4837	0.8498	0.6554	0.5381	0.1725	4.12488726564117e-32	1.02247345624276e-58	1.61484750214487e-19
chr14	24820578	24821706	human_hypo	Chimp-specific	1129	9	-65.652191598551	0.8049	0.4259	0.9317	0.7683	0.5251	0.3906	6.62049341915283e-43	9.27240499851405e-87	2.00781538795237e-05
chr2	55168168	55169158	human_hypo	Chimp-specific	991	12	-65.5050448690625	0.5467	0.3497	0.7543	0.5415	0.6492	0.1095	2.25992362981e-17	3.50797961236598e-12	0.00227954312242159
chr12	99779719	99780896	human_hypo	Chimp-specific	1178	10	-65.4411193441765	0.7992	0.7384	0.9427	0.9064	0.7977	0.8028	2.23415784443564e-54	1.95474442348184e-24	0.00080759097918967
chr19	30096108	30096539	human_hypo	Chimp-specific	432	8	-65.2087022205981	0.1813	0.2019	0.3991	0.399	0.0756	0.1122	1.36602589457044e-77	7.0020927800739e-125	2.29548662364326e-18
chr1	15340345	15341672	human_hypo	Chimp-specific	1328	11	-64.8759931054116	0.5679	0.5579	0.829	0.8056	0.5282	0.526	8.39870546842969e-54	1.09645522508154e-74	7.34605399699125e-06
chr12	80793547	80794826	human_hypo	Chimp-specific	1280	12	-64.8369231022301	0.1766	0.2159	0.4379	0.3472	0.0462	0.0532	1.97345136531083e-20	4.15039633165553e-89	1.71751700876617e-32
chr13	36294831	36295625	human_hypo	Chimp-specific	795	10	-64.6941244401219	0.317	0.3709	0.5797	0.5513	0.3391	0.3496	7.02938118617204e-63	1.65604240653158e-63	0.299839878517392
chr20	23422370	23423138	human_hypo	Chimp-specific	769	6	-64.6027555594081	0.5948	0.3958	0.8579	0.8094	0.4482	0.3199	1.35646679611567e-24	2.62854217588602e-30	4.27789128057555e-15
chr6	38839905	38840136	human_hypo	Chimp-specific	232	7	-64.3930950387499	0.3384	0.1207	0.6406	0.3619	0.1385	0.2157	1.43907842618616e-58	1.22996259178601e-13	0.965135949439094
chr14	89018711	89018994	human_hypo	Chimp-specific	284	7	-64.0720438756725	0.0776	0.0861	0.2569	0.2613	0.0618	0.0334	1.94396684018528e-34	1.05901494113202e-36	1.79583188408097e-05
