chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr6	165273018	165274224	human_hyper	Chimp-specific	1207	11	86.2643034713453	0.8016	0.8621	0.5089	0.4124	0.7148	0.9296	2.64344542007299e-47	5.95415213040551e-21	0.856185455782586
chr9	32553190	32554327	human_hyper	Chimp-specific	1138	14	86.0271288230468	0.36	0.4581	0.2411	0.2642	0.8744	0.9221	6.16209139888042e-09	2.39162395176455e-142	4.40408337985203e-132
chr5	6819329	6819958	human_hyper	Chimp-specific	630	9	85.5788570308003	0.3937	0.5444	0.1153	0.2981	0.4416	0.8425	1.78617177489228e-101	1.46944700646159e-70	7.87983611168243e-13
chr16	15650730	15651245	human_hyper	Chimp-specific	516	10	85.5044164069117	0.9226	0.9249	0.6316	0.7562	0.9232	0.9174	2.39385004157536e-26	2.68176702902019e-24	0.746186508651305
chr15	70752618	70752984	human_hyper	Chimp-specific	367	10	85.2473046817593	0.243	0.3367	0.0731	0.1699	0.7755	0.7596	7.69097133154195e-26	4.47691718495493e-176	9.08791493710946e-120
chr4	74846905	74847829	human_hyper	Chimp-specific	925	10	85.1908983738951	0.494	0.4385	0.2507	0.2452	0.4368	0.3835	1.23488812884945e-07	0.00465143005264865	0.311581787182321
chr19	55747647	55750115	human_hyper	Chimp-specific	2469	13	85.08403621501	0.9263	0.8427	0.7558	0.7218	0.9518	0.8772	9.80636132522978e-24	1.08430524274506e-36	1.82235826229799e-09
chr3	5208420	5208940	human_hyper	Chimp-specific	521	5	84.7776362509236	0.8126	0.7443	0.3698	0.3692	0.9343	0.9202	1.87026898789426e-87	1.22666401148592e-160	7.19639478936784e-38
chr6	7532589	7533338	human_hyper	Chimp-specific	750	13	84.6280499365061	0.7577	0.5026	0.5825	0.3355	0.7938	0.633	1.2310814267893e-39	1.86400741837231e-65	2.08050248179521e-08
chr19	4470403	4471084	human_hyper	Chimp-specific	682	6	84.5503339231104	0.8294	0.8344	0.41	0.2874	0.7824	0.7341	4.58335523851404e-82	1.65566403620188e-59	3.88065060479904e-06
chr19	52597088	52597792	human_hyper	Chimp-specific	705	11	84.2435796899358	0.6084	0.5249	0.3893	0.3089	0.6454	0.6401	1.59550118081219e-36	5.79644671862416e-19	0.893878307265099
chr10	133484426	133484908	human_hyper	Chimp-specific	483	12	83.9326292199266	0.3638	0.3682	0.2236	0.0812	0.7383	0.2988	1.21366044794826e-20	7.85030769721639e-30	0.0555064225309774
chr7	21081630	21082522	human_hyper	Chimp-specific	893	12	83.5740574856463	0.8616	0.8256	0.7289	0.607	0.8992	0.7441	8.51196659228516e-27	1.00885596133485e-18	0.259207204495944
chr2	162164079	162164498	human_hyper	Chimp-specific	420	8	82.9556680291415	0.5331	0.5579	0.2199	0.3207	0.4465	0.5581	2.82947321419654e-57	1.4391232598898e-42	2.06012066774692e-06
chr12	114915434	114916489	human_hyper	Chimp-specific	1056	9	82.8986630925338	0.3861	0.3622	0.2054	0.1462	0.3841	0.2563	2.2674574532404e-38	8.83255213230886e-23	0.00296414758110898
chr5	3195794	3197395	human_hyper	Chimp-specific	1602	15	82.6380390088368	0.3091	0.6711	0.2067	0.4386	0.4301	0.5982	3.41098721884274e-14	1.39791161041556e-08	0.964022062350447
chr11	118228861	118229744	human_hyper	Chimp-specific	884	8	82.6238085365895	0.8361	0.8744	0.606	0.6044	0.8104	0.8275	9.63875631094489e-38	3.10760802835149e-31	0.0107927101751797
chr15	89786188	89786750	human_hyper	Chimp-specific	563	13	82.6055512472102	0.3863	0.7247	0.2094	0.4712	0.6072	0.8161	1.6098597852065e-31	1.22241685164444e-73	1.97257255379933e-09
chr4	3599451	3599912	human_hyper	Chimp-specific	462	8	82.1694218423961	0.84	0.7865	0.6597	0.6404	0.9547	0.9123	5.98863894753883e-14	1.37458627225992e-73	1.07924131290529e-30
chr7	158770620	158771031	human_hyper	Chimp-specific	412	12	82.1490568299688	0.7171	0.5582	0.5044	0.3317	0.8433	0.5461	4.14271260662506e-21	1.59559607834359e-19	0.0227291731656363
chr11	132888231	132888585	human_hyper	Chimp-specific	355	8	82.0949549759386	0.9033	0.8087	0.5479	0.4925	0.9058	0.7282	7.01793848868335e-38	6.60225671264327e-17	0.000538322775942251
chr10	35623760	35624429	human_hyper	Chimp-specific	670	9	82.0168021116302	0.5481	0.6697	0.2182	0.337	0.7532	0.7652	1.02205983982111e-43	1.57051289482683e-86	2.49423830277348e-11
chr18	75496181	75496510	human_hyper	Chimp-specific	330	8	81.593122189182	0.838	0.3861	0.4952	0.1602	0.9464	0.8936	6.45318200049692e-26	2.03831613011344e-88	1.35025286287457e-20
chr6	38671291	38671580	human_hyper	Chimp-specific	290	7	81.1467993043917	0.452	0.5383	0.0309	0.0415	0.6087	0.5509	8.16867647103714e-113	9.82481761012343e-76	0.0169146945463696
chr19	59054555	59057389	human_hyper	Chimp-specific	2835	18	80.7214289457613	0.0981	0.0929	0.423	0.3729	0.0359	0.0397	9.21046501452734e-171	3.10352644012021e-294	1.76724856345147e-30
chr22	38652752	38653063	human_hyper	Chimp-specific	312	10	80.6486566033333	0.6024	0.7944	0.3607	0.552	0.65	0.7382	3.34573827478349e-25	1.82748436871985e-20	0.138232989399112
chr7	54827639	54828124	human_hyper	Chimp-specific	486	8	80.6191408465516	0.5387	0.5391	0.3431	0.3087	0.788	0.7755	3.49332574791719e-23	9.50076188297649e-51	2.09521528533363e-26
chr8	27449598	27449800	human_hyper	Chimp-specific	203	11	80.1670395549562	0.1606	0.4673	0.0476	0.1739	0.497	0.5564	1.80790961698301e-30	4.32828312071224e-64	1.69036594422046e-10
chr1	164943073	164943436	human_hyper	Chimp-specific	364	4	80.0619963871087	0.9283	0.9262	0.1836	0.4306	0.6709	0.9501	2.21794121058238e-82	4.62925942862292e-108	0.00256594852043259
chr19	47354532	47354723	human_hyper	Chimp-specific	192	9	79.4696924055699	0.509	0.6384	0.236	0.4121	0.6426	0.6765	3.85162341900373e-27	3.89909046598843e-22	0.00279585382423213
chr3	197413882	197414430	human_hyper	Chimp-specific	549	6	79.1838777953856	0.8895	0.8981	0.442	0.3066	0.9642	0.952	7.30329744295388e-129	2.29402342138039e-244	2.05500273106051e-11
chr9	23777396	23778458	human_hyper	Chimp-specific	1063	11	78.8178742610599	0.8357	0.8097	0.6224	0.5626	0.8808	0.8974	1.24340834517965e-40	1.91848223217362e-35	1.78338255579976e-06
chr17	15317248	15318127	human_hyper	Chimp-specific	880	11	78.6708342587157	0.9464	0.778	0.8354	0.5049	0.9526	0.8906	6.01303608440255e-24	4.78120128669689e-27	0.000179842889551445
chr2	112924259	112924879	human_hyper	Chimp-specific	621	7	78.5358007323828	0.7738	0.9493	0.4776	0.519	0.7783	0.8537	8.24977172635144e-53	6.25605404010553e-36	0.00149758428843378
chr11	27385255	27385846	human_hyper	Chimp-specific	592	10	78.3115138757172	0.4801	0.6773	0.3053	0.4961	0.5441	0.6038	1.72545005374386e-22	2.45795549487746e-05	0.791498145643182
chr1	1815199	1815807	human_hyper	Chimp-specific	609	13	78.230945005731	0.6449	0.5326	0.4608	0.3772	0.6207	0.5034	1.14346633888074e-34	3.46528154828259e-17	0.0224557678817565
chr15	53091909	53092672	human_hyper	Chimp-specific	764	15	77.7783509588017	0.2575	0.6641	0.1508	0.4472	0.4022	0.6022	1.3182733440347e-09	8.0795032403931e-14	0.790444352879895
chr4	184100953	184101598	human_hyper	Chimp-specific	646	9	77.6478545197686	0.8379	0.7371	0.5675	0.5847	0.9654	0.933	3.40283994272453e-35	2.72402012452251e-117	1.84100783473542e-63
chr8	116506235	116507151	human_hyper	Chimp-specific	917	12	77.5080231992948	0.7023	0.3634	0.5195	0.1846	0.6765	0.3123	6.27570998613466e-15	4.59080189931247e-13	0.579819366052731
chr1	114201548	114202111	human_hyper	Chimp-specific	564	13	77.4067201485495	0.7877	0.7339	0.6147	0.5472	0.9366	0.9182	1.79504580281981e-09	7.06654671605337e-60	5.84835871076775e-15
chr19	628402	628762	human_hyper	Chimp-specific	361	10	77.373548539611	0.9146	0.9217	0.7007	0.6666	0.8949	0.8944	8.31780081449231e-78	1.19944016995363e-47	0.0251580114569846
chr19	41257964	41258334	human_hyper	Chimp-specific	371	14	77.2630891045965	0.5293	0.4879	0.3722	0.3184	0.6923	0.6664	1.30712322505699e-15	4.24223241750284e-46	1.11570246083406e-21
chr2	150250263	150250925	human_hyper	Chimp-specific	663	10	77.166362582475	0.695	0.4688	0.5041	0.1678	0.9389	0.6737	8.1049357343533e-25	3.15398381798043e-132	1.5997585025912e-36
chr21	43191970	43193306	human_hyper	Chimp-specific	1337	8	77.0219161444143	0.8566	0.7328	0.6586	0.5522	0.8034	0.7244	2.98184675398696e-55	1.34349581445527e-13	0.00412780712336083
chr1	4128565	4129567	human_hyper	Chimp-specific	1003	13	76.2607482684078	0.7753	0.4251	0.6236	0.2554	0.9524	0.9208	6.36465059246151e-12	8.37861678052434e-62	4.15622854696459e-40
chr3	119042404	119042827	human_hyper	Chimp-specific	424	10	76.0441895389229	0.7511	0.7329	0.4111	0.4691	0.6198	0.8992	9.35859777005326e-32	8.490640212379e-12	0.772398488954459
chr22	21923599	21924469	human_hyper	Chimp-specific	871	12	75.6693110548397	0.6854	0.4302	0.4991	0.1917	0.8519	0.6587	5.84329230334389e-24	1.12961638611322e-133	3.60948380043305e-61
chr15	94707341	94707934	human_hyper	Chimp-specific	594	9	75.6515501362326	0.8318	0.5305	0.5333	0.1796	0.741	0.4315	2.43963788927392e-125	3.51777523082737e-66	0.29670841319162
chr16	15960989	15961824	human_hyper	Chimp-specific	836	9	75.5489496048546	0.9643	0.9682	0.838	0.8304	0.9475	0.9219	6.40306709892153e-88	5.41095438390641e-24	0.0001771688890197
chr22	29181638	29182883	human_hyper	Chimp-specific	1246	5	75.2932417426672	0.88	0.8664	0.441	0.5835	0.8386	0.8106	3.53343619176614e-45	4.50200115067014e-26	0.0034899278940596
chr1	187214007	187215567	human_hyper	Chimp-specific	1561	7	75.0979789071702	0.8737	0.6752	0.7055	0.3096	0.8481	0.5237	1.85525831122701e-46	5.06579975104349e-32	5.20661587363286e-05
chr4	106631232	106631675	human_hyper	Chimp-specific	444	14	74.9142987863091	0.7777	0.7509	0.5771	0.5306	0.8998	0.8613	7.36971750551038e-30	1.44457775557042e-116	1.10885118266134e-14
chr11	130093186	130094071	human_hyper	Chimp-specific	886	10	74.8204607553599	0.8043	0.7927	0.6232	0.6236	0.899	0.8217	9.67591344615997e-32	5.42649245507481e-31	3.49198019045804e-06
chr5	3269626	3270256	human_hyper	Chimp-specific	631	7	74.8043336051159	0.92	0.8621	0.4714	0.3406	0.8819	0.7815	3.13057007508114e-193	5.04896704980681e-94	1.27775497446935e-08
chr19	44905980	44906613	human_hyper	Chimp-specific	634	7	74.7649648839438	0.4632	0.6023	0.2268	0.2355	0.4635	0.452	9.07831289087986e-78	1.50584192714673e-95	1.48515116453828e-09
chr13	112902927	112903660	human_hyper	Chimp-specific	734	12	74.6908675109723	0.7319	0.4294	0.5804	0.1904	0.7813	0.3816	2.51109426691932e-30	2.32619782738566e-30	0.749318684896555
chr19	3763242	3763552	human_hyper	Chimp-specific	311	6	74.6433873076669	0.7473	0.7039	0.4179	0.4276	0.7517	0.7313	1.84741127291078e-49	1.69024443137363e-36	0.0463559718467245
chr11	71894180	71894771	human_hyper	Chimp-specific	592	7	74.5689198748936	0.7013	0.4293	0.4374	0.2384	0.8109	0.564	1.93850945694689e-18	1.07314603996008e-59	1.170976475386e-20
chr2	25585534	25585740	human_hyper	Chimp-specific	207	11	74.5159601282077	0.482	0.5785	0.2639	0.3081	0.8508	0.8866	8.61710143867896e-22	3.48462925792825e-140	5.89223114410714e-41
chr1	212260379	212262194	human_hyper	Chimp-specific	1816	10	74.457451198237	0.7762	0.699	0.5571	0.4704	0.8476	0.6266	9.88170770774073e-42	2.96841470455586e-31	0.301049308607859
chr15	86927565	86928543	human_hyper	Chimp-specific	979	11	74.3269541645072	0.6875	0.7846	0.5176	0.5421	0.709	0.7765	8.6637336350028e-25	4.24555903846483e-20	0.664229327028598
chr12	129228343	129229513	human_hyper	Chimp-specific	1171	9	74.0588527891864	0.7849	0.727	0.6268	0.5322	0.7872	0.8832	6.54220811684174e-40	9.82199378750576e-29	0.000137059328921342
chr8	55086910	55087699	human_hyper	Chimp-specific	790	12	73.8984616428401	0.9614	0.9491	0.6152	0.6394	0.9639	0.9578	1.22382906329758e-50	7.55772692050132e-43	0.716501027314254
chr16	5243446	5244128	human_hyper	Chimp-specific	683	12	73.0863777992171	0.8551	0.9325	0.6868	0.7833	0.9556	0.8637	5.04954741401043e-34	5.5100043607544e-12	0.624363800050344
chr3	49129436	49130160	human_hyper	Chimp-specific	725	8	72.8927897017932	0.6172	0.6555	0.3502	0.5032	0.8063	0.8761	3.990984923307e-24	3.3973264811329e-82	2.58820994003716e-21
chr16	3892086	3892484	human_hyper	Chimp-specific	399	6	72.5017199374867	0.7737	0.7016	0.4176	0.3571	0.9184	0.8567	1.74363044434459e-47	1.00430395047387e-130	7.28769806917104e-33
chr20	25231017	25231981	human_hyper	Chimp-specific	965	12	72.373200711749	0.8449	0.7051	0.6493	0.3935	0.8566	0.849	6.85599284636968e-40	1.07684236033901e-34	0.000185904675613385
chr6	139095939	139096311	human_hyper	Chimp-specific	373	11	71.9776576327541	0.8516	0.8217	0.6179	0.5818	0.8087	0.8124	1.31297445897623e-35	1.27602341859843e-26	0.739111841428383
chr17	33568423	33568598	human_hyper	Chimp-specific	176	8	71.7387400610998	0.9452	0.9402	0.7605	0.7085	0.9505	0.9024	1.29371192996937e-61	5.1870235119942e-60	0.13233682130993
chr11	18842527	18843418	human_hyper	Chimp-specific	892	10	71.3241531900241	0.9312	0.6939	0.7741	0.3953	0.8577	0.6871	3.6830829500507e-53	1.24520050335649e-21	0.255765359746052
chr20	44971568	44971945	human_hyper	Chimp-specific	378	9	71.249057888365	0.793	0.7895	0.6128	0.5128	0.9073	0.8917	7.36477836326512e-36	5.94201308114327e-64	5.95624175977096e-22
chr16	30437597	30438059	human_hyper	Chimp-specific	463	9	71.0287661572573	0.8214	0.8108	0.5364	0.5354	0.8584	0.8634	9.5838715735372e-46	3.34256328095417e-32	0.348550812812204
chr14	55904768	55905241	human_hyper	Chimp-specific	474	7	70.8863637681704	0.5098	0.5803	0.3284	0.2932	0.7558	0.5614	4.03899082202896e-32	1.95090921931742e-46	0.0150768905798446
chr1	28573040	28573533	human_hyper	Chimp-specific	494	21	70.8823791257109	0.1173	0.2233	0.0114	0.02	0.1517	0.2828	2.48675954698753e-06	6.72033457254975e-45	0.261918496128552
chr10	6017522	6020405	human_hyper	Chimp-specific	2884	16	70.1514502360214	0.1719	0.1312	0.6559	0.6214	0.1248	0.1125	2.00876679373049e-155	2.84408590123341e-175	0.131365260778923
chr10	13986580	13987038	human_hyper	Chimp-specific	459	7	70.1230914794141	0.8226	0.8347	0.6196	0.4136	0.8533	0.9035	1.3210628092656e-36	3.95813145589905e-29	2.5734511454139e-06
chr4	84546718	84547940	human_hyper	Chimp-specific	1223	14	70.0410242570078	0.9311	0.8435	0.8189	0.71	0.8814	0.8906	5.44173757501676e-34	3.04355258733925e-13	0.912330058687883
chr12	9103184	9103530	human_hyper	Chimp-specific	347	8	69.7742082006489	0.2706	0.2149	0.1032	0.0636	0.3516	0.1742	8.57370845889075e-41	1.4403629279856e-16	0.373896168049723
chr21	43183367	43183762	human_hyper	Chimp-specific	396	11	69.5837071666379	0.6466	0.5115	0.4504	0.2612	0.8964	0.6365	5.95991316295364e-29	1.05566591463101e-62	3.3109900382922e-11
chr11	66726661	66727300	human_hyper	Chimp-specific	640	12	69.51368807128	0.4	0.4509	0.2366	0.2042	0.8837	0.808	2.44310151331856e-28	1.86098623230413e-288	1.82630628342202e-116
chr10	120790427	120791284	human_hyper	Chimp-specific	858	16	69.5130759549231	0.4807	0.642	0.3759	0.538	0.6138	0.6803	3.47905381950571e-09	2.12005260658376e-22	1.79568170927657e-07
chr15	42566479	42566953	human_hyper	Chimp-specific	475	12	69.0750475026452	0.4939	0.4933	0.3609	0.3867	0.5101	0.5393	1.15356907070761e-05	5.24442885252738e-06	0.238202808022289
chr2	196521106	196521422	human_hyper	Chimp-specific	317	8	69.0517448835639	0.3417	0.3745	0.1742	0.1304	0.2857	0.2575	1.14391891622265e-44	1.2473706158274e-16	1.2360521640826e-06
chr10	49647688	49648695	human_hyper	Chimp-specific	1008	9	68.0046255681782	0.8535	0.8252	0.6764	0.6841	0.8727	0.7847	3.34166626320475e-28	2.35748925904569e-11	0.004167083768866
chr9	78632861	78634142	human_hyper	Chimp-specific	1282	7	67.670766912151	0.9289	0.9065	0.685	0.5993	0.9651	0.954	5.20373865498322e-61	5.56782076459853e-79	3.58861307531761e-15
chr2	173178395	173179124	human_hyper	Chimp-specific	730	7	67.6544382890582	0.9113	0.8396	0.6578	0.5416	0.8715	0.8886	3.22109287376031e-23	3.81340421718967e-25	0.824736226059348
chr3	2198087	2198268	human_hyper	Chimp-specific	182	9	67.4631303631979	0.7263	0.5787	0.5238	0.2482	0.634	0.6558	1.50216336594657e-46	7.81832226569555e-09	0.882077617338314
chr21	28046826	28047166	human_hyper	Chimp-specific	341	4	67.4584895589842	0.9017	0.8715	0.324	0.3076	0.9614	0.9063	7.24189908121955e-100	1.69547626306454e-96	1.36794948249541e-07
chr1	153234504	153235262	human_hyper	Chimp-specific	759	13	67.4153036369715	0.3527	0.6276	0.1992	0.4774	0.7224	0.7003	4.36725563100618e-20	6.55070624836333e-19	1.90487873552469e-06
chr5	166571194	166571922	human_hyper	Chimp-specific	729	13	66.9340478336683	0.6184	0.6172	0.4837	0.4227	0.7629	0.8486	3.10158779640338e-19	8.69113950139153e-60	3.12988190537103e-39
chr17	71831462	71832261	human_hyper	Chimp-specific	800	10	66.9242637706287	0.835	0.7313	0.5941	0.5806	0.9388	0.8525	2.24485392585657e-17	1.32325158982734e-38	1.16523343568584e-19
chr2	219081028	219081385	human_hyper	Chimp-specific	358	9	66.9137172929008	0.3905	0.4614	0.2528	0.2493	0.4594	0.5257	4.99858443017648e-19	2.264085872238e-18	0.0305285067077948
chr22	43584002	43584348	human_hyper	Chimp-specific	347	8	66.768247441833	0.1908	0.5384	0.0759	0.2631	0.3078	0.5299	5.42693393106295e-20	1.59867606029409e-38	0.000354140529967216
chr6	138028450	138028956	human_hyper	Chimp-specific	507	9	66.4666404660419	0.7851	0.529	0.5382	0.2774	0.696	0.442	1.1574796273901e-58	1.91196523127214e-23	2.90914431797562e-06
chr5	6583874	6584914	human_hyper	Chimp-specific	1041	11	66.192000937929	0.513	0.8188	0.4095	0.5963	0.8357	0.7893	1.17227744990222e-22	1.57360260889975e-31	0.000287897647434069
chr7	21082721	21084207	human_hyper	Chimp-specific	1487	8	66.0929978705078	0.8361	0.8349	0.5835	0.497	0.7402	0.6777	3.64383990399592e-72	3.6365105998403e-35	1.59388928129676e-09
chr10	104273215	104273493	human_hyper	Chimp-specific	279	5	66.0673020143048	0.8271	0.9212	0.3504	0.5641	0.745	0.9483	1.96228357133203e-68	6.79986247235893e-60	0.651680517756088
chr20	16556108	16556468	human_hyper	Chimp-specific	361	9	66.0648603081113	0.2522	0.4692	0.1011	0.2161	0.2626	0.4115	1.6521487908162e-23	1.53681549181725e-21	0.024453654936019
chr8	142852227	142852380	human_hyper	Chimp-specific	154	7	65.8508551392815	0.9594	0.9426	0.7326	0.6399	0.92	0.9214	1.41880311731251e-63	7.59627825776824e-25	0.00336336924747802
chr12	14922272	14922523	human_hyper	Chimp-specific	252	12	65.8074283159747	0.4494	0.4746	0.1949	0.3047	0.6802	0.795	1.08477356337794e-10	6.7449137272749e-102	1.75836003217731e-37
chr4	164413951	164415019	human_hyper	Chimp-specific	1069	9	65.7371174286451	0.9171	0.6551	0.7775	0.3858	0.9253	0.7448	1.81646688900838e-43	3.66439934673363e-38	0.00184014679709396
chr1	223178519	223179455	human_hyper	Chimp-specific	937	7	65.7278308052342	0.9323	0.545	0.6205	0.2624	0.8116	0.5513	1.87925388161184e-30	8.61391327697234e-41	0.533745234171616
chr10	8418419	8419119	human_hyper	Chimp-specific	701	7	65.6889193965718	0.794	0.8604	0.4974	0.5764	0.8611	0.7291	1.09703644714132e-98	1.00648751931701e-19	0.056580983475135
chr5	171234042	171234219	human_hyper	Chimp-specific	178	9	65.6030947588059	0.7311	0.5363	0.5463	0.1978	0.8374	0.6102	1.10585007124203e-19	2.16105803376918e-35	0.00176431409525438
chr2	20520521	20521181	human_hyper	Chimp-specific	661	6	65.3980552648336	0.875	0.8039	0.683	0.4664	0.8826	0.8582	5.02624042636757e-42	2.23096794330231e-36	0.293435934910702
chr8	16379703	16382834	human_hyper	Chimp-specific	3132	8	65.3536658584275	0.9542	0.9158	0.6752	0.6488	0.8791	0.9188	1.29320252749044e-236	1.55207163538841e-46	0.0187825465572659
chr2	12190139	12190861	human_hyper	Chimp-specific	723	7	65.2166535467241	0.7351	0.5579	0.3748	0.1291	0.5961	0.8408	1.65235354818221e-64	2.25875271071863e-19	0.00696099647895008
chr2	236879242	236879447	human_hyper	Chimp-specific	206	6	65.2110735300342	0.9008	0.8532	0.6016	0.3818	0.8557	0.925	7.79323329670368e-59	3.17206973326062e-36	0.257700498578376
chr12	129268631	129269394	human_hyper	Chimp-specific	764	9	65.1482241472436	0.7673	0.6199	0.6253	0.4427	0.8016	0.7165	1.12123540744138e-16	8.93216346695037e-18	0.0256238591015364
chr15	55610364	55610855	human_hyper	Chimp-specific	492	10	64.9305386140834	0.8761	0.8564	0.6318	0.6383	0.8873	0.8845	6.31217165421902e-51	2.68050953797063e-54	0.0124923865207191
chr17	75138844	75140092	human_hyper	Chimp-specific	1249	13	64.8274144553096	0.3153	0.5167	0.1981	0.3063	0.2893	0.5934	2.16468464100268e-19	1.77517727834033e-17	0.178434663628875
chr3	31774120	31775152	human_hyper	Chimp-specific	1033	9	64.7403438025112	0.8157	0.6733	0.5742	0.2562	0.7688	0.7482	4.10548147555669e-54	1.0141654138366e-24	0.783797617951587
chr1	246021578	246022187	human_hyper	Chimp-specific	610	8	64.5320247702464	0.8311	0.837	0.5432	0.6807	0.8766	0.8591	8.15170716485829e-26	9.27092155052335e-21	0.151786298119925
