chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr2	145350188	145350738	human_hyper	Human-specific	551	7	72.6267316962488	0.8406	0.5962	0.5747	0.2353	0.5156	0.3235	8.58885833490581e-36	0.380840888836505	3.68890210070563e-29
chr11	94035881	94036363	human_hyper	Human-specific	483	8	72.4286804122842	0.7619	0.651	0.4047	0.3116	0.3485	0.1024	5.22376216385865e-31	2.08527046427064e-06	3.03687633012687e-62
chr17	47864338	47865221	human_hyper	Human-specific	884	12	72.3405832021165	0.6567	0.611	0.4722	0.3776	0.5044	0.4849	2.41999829619854e-38	1.62921211358861e-07	6.11744359069215e-11
chr7	99098420	99098690	human_hyper	Human-specific	271	9	72.1173880218333	0.6145	0.6616	0.3428	0.3694	0.2514	0.2959	5.22038700846223e-54	7.80690818860883e-10	4.5002487457508e-98
chr8	10744747	10745348	human_hyper	Human-specific	602	5	71.8421088915695	0.9598	0.9262	0.6993	0.6188	0.5729	0.452	6.8877795740539e-149	3.16851902167083e-22	8.5123905952311e-209
chr10	38213682	38216267	human_hyper	Human-specific	2586	12	71.7980673365899	0.9108	0.8613	0.7909	0.734	0.7542	0.7311	2.70687629684565e-37	0.24429406671437	5.79825599082016e-19
chr1	11397574	11398013	human_hyper	Human-specific	440	11	71.6900582586162	0.583	0.3578	0.3928	0.1737	0.3753	0.0734	5.76376170691298e-21	0.00690495864183279	3.78012680536139e-21
chr2	177134984	177135393	human_hyper	Human-specific	410	12	71.572469693554	0.6178	0.713	0.4268	0.5476	0.0583	0.1151	4.16655156679173e-15	8.33348406944152e-180	2.08181320440436e-193
chr19	58817432	58817826	human_hyper	Human-specific	395	13	71.3323572427044	0.6203	0.5551	0.3891	0.4151	0.1207	0.1078	2.29717512486208e-10	9.22803664193896e-27	1.16421658413886e-98
chr12	94070323	94070836	human_hyper	Human-specific	514	11	70.975850229357	0.6732	0.6626	0.4915	0.4546	0.0977	0.0794	1.64774327167817e-24	3.58392089084799e-112	8.23678956890296e-239
chr14	77176128	77176406	human_hyper	Human-specific	279	9	70.9336990094888	0.681	0.8093	0.3986	0.6496	0.3761	0.4752	4.14797713245968e-26	8.38973255805049e-07	1.66448140153513e-73
chr10	6753714	6754823	human_hyper	Human-specific	1110	11	70.2992257088542	0.4493	0.3026	0.2433	0.1801	0.2038	0.1445	7.90811750280462e-13	0.0190086398900327	1.51388551205039e-18
chr22	39097595	39097857	human_hyper	Human-specific	263	13	70.1613289047505	0.2873	0.4438	0.1576	0.2594	0.0941	0.1433	5.81644927200766e-11	2.07667838725635e-10	3.30192309848705e-45
chr9	73420398	73421336	human_hyper	Human-specific	939	8	70.1118541257622	0.5971	0.5041	0.3798	0.2957	0.4531	0.3511	8.92549772381887e-13	0.0159948861834437	7.4549320916483e-05
chr4	129775657	129776403	human_hyper	Human-specific	747	7	69.3753324560195	0.8631	0.627	0.6226	0.4238	0.6867	0.2816	7.30740639886885e-40	0.108152745127462	1.04748121102555e-54
chr7	135037226	135037427	human_hyper	Human-specific	202	5	69.2926670471518	0.9459	0.8699	0.6195	0.3213	0.6328	0.5898	2.78192548895678e-74	0.00012158939128577	1.15286600242227e-42
chr1	201923800	201924000	human_hyper	Human-specific	201	8	69.151313598625	0.2954	0.6609	0.0588	0.1324	0.1004	0.2314	5.76806751899185e-59	4.16295619004827e-07	1.40102410696634e-32
chr8	80802911	80803467	human_hyper	Human-specific	557	8	69.1129292083841	0.7087	0.6451	0.3065	0.2301	0.323	0.3549	8.2693111645539e-77	0.0241057013386143	5.3643115277603e-39
chr17	43211219	43211493	human_hyper	Human-specific	275	4	69.0952381489157	0.9201	0.9428	0.1394	0.3358	0.279	0.5326	9.27094176415576e-148	9.62565028364536e-12	9.81300523749212e-78
chr11	24575183	24575751	human_hyper	Human-specific	569	9	68.797103822599	0.751	0.7586	0.5685	0.5647	0.3743	0.1001	2.64147861391807e-22	2.14527309234668e-19	6.98292937324621e-43
chr10	131590437	131591089	human_hyper	Human-specific	653	12	68.4825732401479	0.9059	0.7492	0.7743	0.4958	0.6566	0.4578	2.32120028943169e-35	3.34984373100109e-05	1.49861824005796e-88
chr7	46851667	46852141	human_hyper	Human-specific	475	6	68.3138076841433	0.8408	0.4786	0.4379	0.1906	0.4704	0.1382	7.35885074282258e-39	0.90865655563091	1.32807872459496e-63
chr10	55912787	55913634	human_hyper	Human-specific	848	13	68.2829076713173	0.8891	0.7537	0.7713	0.5123	0.601	0.399	6.45015112544095e-15	2.04011559745649e-12	1.12264353409855e-83
chr18	53526946	53528540	human_hyper	Human-specific	1595	13	67.9734314504962	0.6884	0.7519	0.4997	0.5999	0.5343	0.2873	4.17836624877988e-14	0.00139068758240372	5.09731754084319e-14
chr12	11760705	11761121	human_hyper	Human-specific	417	12	67.8143767943102	0.8475	0.8553	0.6518	0.7342	0.7413	0.7017	8.61627542605726e-15	0.606140533147315	1.97884872041742e-15
chr3	119394737	119395580	human_hyper	Human-specific	844	8	67.7867403974742	0.553	0.3604	0.2962	0.1959	0.304	0.1631	1.45925557453533e-29	0.0280181175994368	3.39785528951184e-58
chr16	81919484	81919830	human_hyper	Human-specific	347	6	67.7852566544874	0.7679	0.5135	0.414	0.3104	0.5849	0.3159	6.04653704375315e-24	0.0327904197637329	1.95426843161087e-20
chr4	40267071	40267736	human_hyper	Human-specific	666	7	67.676638518417	0.8696	0.7115	0.3958	0.5008	0.3993	0.3138	7.4249762671326e-22	0.0222195927608194	8.09689824669777e-71
chr16	51879900	51880186	human_hyper	Human-specific	287	8	67.0317904949262	0.7277	0.7538	0.5752	0.3396	0.627	0.4661	2.56498098167655e-24	0.000440790241519401	2.62227126040606e-20
chr1	214453067	214453754	human_hyper	Human-specific	688	7	66.8225644695446	0.3996	0.6952	0.2368	0.4031	0.0325	0.5166	2.44429656985091e-44	0.0447841107494802	5.65216765773983e-20
chr8	6658537	6658782	human_hyper	Human-specific	246	11	66.5875756414103	0.6443	0.4676	0.4959	0.1672	0.5118	0.196	4.67527852658517e-14	0.526425084499872	6.09690094637473e-19
chr14	32544172	32544999	human_hyper	Human-specific	828	8	66.457131480632	0.6009	0.6165	0.3449	0.3768	0.3977	0.346	1.08950177516761e-24	0.496008324557242	2.14548289898481e-28
chr19	38208883	38209429	human_hyper	Human-specific	547	10	66.2910136562779	0.3539	0.5977	0.2312	0.3956	0.1265	0.3934	1.991059527948e-10	7.36636723088917e-10	5.00310654753409e-30
chr3	73817694	73818243	human_hyper	Human-specific	550	4	66.2068536732142	0.3388	0.5829	0.0937	0.1861	0.0347	0.0215	1.57732001818425e-73	1.05171129129752e-14	3.34095075846673e-71
chr5	7411756	7412829	human_hyper	Human-specific	1074	11	66.1316185641504	0.8234	0.8531	0.3892	0.6084	0.4732	0.6206	1.0899030633615e-47	0.364902580026544	4.62953089809234e-40
chr2	16785756	16786657	human_hyper	Human-specific	902	7	65.9199358540976	0.7623	0.893	0.4084	0.6451	0.3277	0.6929	1.5335130568963e-86	0.286126654779663	8.24389647634691e-27
chr1	5046581	5047435	human_hyper	Human-specific	855	9	65.7947871819804	0.8713	0.6932	0.6844	0.5427	0.485	0.4573	9.42132459248267e-41	3.77826789428727e-06	2.04068277813071e-31
chr1	3712107	3712187	human_hyper	Human-specific	81	5	65.7031779508107	0.4534	0.4037	0.1041	0.0559	0.0766	0.0339	5.04776931598749e-77	0.0732058518474828	1.23495660567841e-92
chr2	85655690	85656021	human_hyper	Human-specific	332	7	65.5174510330659	0.5158	0.7414	0.3035	0.3704	0.16	0.0293	1.23748049343447e-26	3.70602415279702e-17	7.88750148373387e-31
chr3	9101348	9102090	human_hyper	Human-specific	743	9	65.0872805007154	0.7786	0.9114	0.5298	0.8093	0.3338	0.6959	2.16999069945659e-18	8.6941506882199e-21	1.93332474752643e-51
chr17	48799778	48800263	human_hyper	Human-specific	486	9	65.0809245486825	0.8067	0.8059	0.5705	0.6384	0.4277	0.3275	2.58493951223117e-32	4.36475550879443e-10	2.20499891558653e-78
chr15	44579027	44579510	human_hyper	Human-specific	484	12	64.6326324158749	0.6916	0.8059	0.4383	0.6967	0.4797	0.6159	5.69481045598184e-14	0.913517784547378	8.72319097202652e-16
chr19	48101926	48102351	human_hyper	Human-specific	426	10	64.2447362307676	0.284	0.2274	0.1355	0.0665	0.0889	0.1413	3.21561653976035e-17	0.169768330192248	6.78609577176876e-13
chr14	57263015	57264110	human_hyper	Human-specific	1096	16	64.0103829955762	0.8187	0.8149	0.6428	0.6843	0.6989	0.6292	1.02471582444779e-14	0.362807512524342	1.32114319545229e-16
chr7	34118317	34118522	human_hyper	Human-specific	206	8	63.9027863712078	0.9199	0.9152	0.6975	0.7305	0.6359	0.6089	2.95072395318214e-41	0.00121265233721337	1.94310774522662e-54
chr12	81661055	81662673	human_hyper	Human-specific	1619	11	63.3608106733805	0.8962	0.9197	0.7365	0.6839	0.8114	0.6689	7.99270844869968e-46	0.077601938218121	2.12903046576126e-16
chr4	164088478	164088867	human_hyper	Human-specific	390	8	63.2900251594053	0.5804	0.7435	0.408	0.4623	0.1253	0.2448	4.31759321662466e-16	2.60731050342481e-14	5.12338743013822e-72
chr7	144789416	144790278	human_hyper	Human-specific	863	8	63.1183942478557	0.7905	0.734	0.5906	0.5827	0.5014	0.1501	2.60531408665793e-18	2.39827157749672e-11	7.7975848146246e-43
chr1	1731987	1732663	human_hyper	Human-specific	677	13	63.1087748630998	0.71	0.7725	0.4685	0.6298	0.3884	0.3284	7.87094901416314e-19	1.2608913679613e-17	1.59374454158891e-74
chr1	231558771	231559077	human_hyper	Human-specific	307	7	63.0520659914605	0.2248	0.3145	0.0765	0.0721	0.0653	0.0367	1.59712354744323e-32	0.11497922142293	1.46341389407849e-34
chr13	100564125	100564565	human_hyper	Human-specific	441	7	62.8747707946619	0.9556	0.8627	0.7913	0.544	0.7977	0.5133	9.21237323623336e-51	0.412204806923078	1.39612850156234e-45
chr10	978985	979414	human_hyper	Human-specific	430	9	62.8285390099678	0.9389	0.9417	0.7179	0.7342	0.4875	0.5284	1.33657356480128e-40	5.23798627698439e-19	2.88708934401058e-184
chr21	32270189	32271450	human_hyper	Human-specific	1262	11	62.710559014762	0.7819	0.7571	0.6814	0.507	0.6399	0.075	5.06779878755788e-12	1.90831818981646e-09	6.96382453803954e-14
chr18	39466036	39466887	human_hyper	Human-specific	852	10	62.5304755942728	0.7785	0.4098	0.5961	0.2138	0.4201	0.2668	3.81234315504787e-13	0.214900090034981	4.22232422915298e-16
chr1	91057544	91058306	human_hyper	Human-specific	763	7	62.5171239675212	0.8391	0.802	0.5532	0.4975	0.5181	0.4986	1.03791823457338e-67	0.801645978418556	4.71290435430933e-79
chr9	125591258	125591478	human_hyper	Human-specific	221	10	62.3634386105502	0.6692	0.6756	0.5219	0.532	0.0262	0.0167	4.28507190762082e-05	5.67565273676295e-165	0
chr14	47811657	47812717	human_hyper	Human-specific	1061	11	62.2849555768701	0.8271	0.8886	0.6972	0.7791	0.7016	0.7346	1.38612419034417e-18	0.167955737323218	1.29016809867768e-17
chr1	242765233	242765494	human_hyper	Human-specific	262	5	61.7950425802264	0.7236	0.7164	0.3814	0.2831	0.5368	0.318	3.02205622195214e-27	0.000149558627995979	3.65431528641889e-15
chr11	122894036	122894215	human_hyper	Human-specific	180	10	61.4664605945384	0.3433	0.3403	0.1711	0.1819	0.119	0.0711	5.16789611779516e-25	6.16504658954182e-07	5.45036952694658e-53
chr4	6929207	6929597	human_hyper	Human-specific	391	6	61.2543338530075	0.7915	0.7661	0.4573	0.3188	0.4085	0.4857	2.82035479860796e-36	0.117581924546802	2.65483350445885e-42
chr22	38244547	38244838	human_hyper	Human-specific	292	11	61.0843957839825	0.4462	0.531	0.3113	0.3062	0.2614	0.3553	5.40439733214417e-10	0.634102225390244	6.95289116172792e-06
chr9	137855383	137855562	human_hyper	Human-specific	180	11	60.7234426841711	0.8578	0.943	0.7273	0.7506	0.7361	0.7121	2.93594912658191e-11	0.491614709953603	4.56051322782575e-12
chr7	117822682	117823285	human_hyper	Human-specific	604	10	60.6733370004541	0.7492	0.6975	0.6248	0.4953	0.6389	0.5367	9.67457337538538e-41	0.169451120620027	1.07640261206726e-41
chr15	92935856	92936308	human_hyper	Human-specific	453	7	60.6497844332771	0.6448	0.3301	0.3999	0.1857	0.5133	0.2516	2.49732114739909e-20	0.00325286821332386	0.00119842816872387
chr2	44001956	44002543	human_hyper	Human-specific	588	5	60.2247044205906	0.4387	0.5455	0.3054	0.3537	0.2522	0.2998	0.000893270406510856	3.41456919149637e-05	2.05610165047824e-05
chr9	37754255	37754684	human_hyper	Human-specific	430	6	60.0705460509265	0.5014	0.6003	0.2647	0.2634	0.1527	0.1499	1.56341513980646e-38	8.03087917140739e-21	2.92784572474843e-89
chr3	44802463	44802640	human_hyper	Human-specific	178	10	59.9942953000623	0.2325	0.2497	0.0945	0.1075	0.0378	0.0385	2.27721216087944e-24	1.82768437706671e-17	1.3492876360344e-56
chr16	73764419	73764791	human_hyper	Human-specific	373	10	59.9099502938566	0.7235	0.6937	0.5873	0.4539	0.4027	0.1634	4.02656806741579e-18	5.21112345035828e-21	1.36435272167539e-57
chr17	27718960	27719933	human_hyper	Human-specific	974	10	59.8975197068965	0.7399	0.8138	0.3801	0.6398	0.1966	0.4956	2.02896557055884e-26	1.66564903595555e-14	5.50964297941577e-56
chr6	165686565	165687405	human_hyper	Human-specific	841	10	59.83360718452	0.8961	0.937	0.7824	0.8008	0.7319	0.6651	3.17303075747069e-22	3.26960278239208e-05	1.33659544875244e-69
chr1	97444217	97445349	human_hyper	Human-specific	1133	8	59.8244746861998	0.8385	0.715	0.7092	0.485	0.6342	0.4068	1.70291473078173e-33	1.91732642132298e-07	1.994569880886e-53
chr14	21923062	21923480	human_hyper	Human-specific	419	11	59.7932214207915	0.315	0.3716	0.2082	0.228	0.2268	0.2392	3.0252678052556e-08	0.704709776273897	1.40571005197357e-06
chr2	25427064	25427151	human_hyper	Human-specific	88	11	59.4776517040276	0.6991	0.6814	0.4428	0.4984	0.129	0.2972	2.54899083257054e-14	1.42933351245903e-12	1.53154230234509e-33
chr12	187568	188002	human_hyper	Human-specific	435	13	59.3317484861928	0.6517	0.743	0.4248	0.5776	0.1026	0.4325	8.12763236581901e-22	2.41568367352862e-19	3.5015560429317e-44
chr2	71116614	71117072	human_hyper	Human-specific	459	11	59.3073106086369	0.282	0.7369	0.1267	0.5579	0.0766	0.156	5.23104958294128e-16	5.2775262072741e-13	2.00968320197748e-25
chr6	21438475	21438909	human_hyper	Human-specific	435	8	59.3058002232213	0.7845	0.9129	0.5844	0.6077	0.4452	0.5059	1.64600751115967e-24	0.0121544235438634	8.40985286999919e-60
chr16	47008026	47008381	human_hyper	Human-specific	356	5	59.021783101508	0.3306	0.3991	0.126	0.1641	0.1222	0.1919	5.67282780232182e-66	0.23884933625236	4.02524469876666e-47
chr20	19859620	19860381	human_hyper	Human-specific	762	4	58.9698823500274	0.9329	0.8729	0.4927	0.6077	0.6288	0.7091	4.6708267669046e-38	1.10382235430137e-05	3.15806682355723e-19
chr10	8104819	8105406	human_hyper	Human-specific	588	10	58.723439717317	0.6118	0.6778	0.4196	0.5399	0.211	0.4818	2.96440151762717e-12	6.83443037987158e-08	5.76337336521684e-20
chr11	9284635	9285078	human_hyper	Human-specific	444	7	58.3954597866971	0.939	0.9275	0.7756	0.5496	0.6354	0.1031	1.69384055263233e-41	8.29731449439966e-18	9.03101273279633e-36
chr17	17205684	17207943	human_hyper	Human-specific	2260	10	58.259084538458	0.0865	0.1083	0.3954	0.4248	0.2936	0.3207	2.24291676552513e-116	2.14659836100901e-10	4.34344015718255e-57
chr2	38593043	38593781	human_hyper	Human-specific	739	6	58.2360613144171	0.7679	0.6807	0.5314	0.3173	0.5756	0.1311	5.01279604341808e-41	1.06556365013312e-05	2.42242343620788e-25
chr19	42747729	42748281	human_hyper	Human-specific	553	10	58.2107007979363	0.3373	0.3861	0.0716	0.0936	0.0314	0.0688	7.82263219027893e-20	2.87952477268714e-06	1.80179931842252e-38
chr11	128553983	128554774	human_hyper	Human-specific	792	11	58.1567634041045	0.5224	0.3931	0.3995	0.221	0.2843	0.2127	6.04692042464489e-18	0.313632936980295	6.14749958454973e-19
chr10	101245120	101245691	human_hyper	Human-specific	572	8	57.9949741031837	0.8213	0.6673	0.5657	0.3652	0.6678	0.4954	3.50292373855309e-63	5.85734948418558e-07	3.04138210172351e-21
chr7	156456583	156457133	human_hyper	Human-specific	551	5	57.9467036079636	0.8996	0.7795	0.562	0.4126	0.6005	0.4571	8.26746978110519e-108	0.0295335939418053	1.15772223004497e-67
chr18	54306332	54306478	human_hyper	Human-specific	147	7	57.8954213340855	0.3186	0.3858	0.1312	0.1501	0.0634	0.0397	1.56581024084828e-22	3.84476837470816e-07	2.6674425579242e-44
chr17	54971001	54971541	human_hyper	Human-specific	541	9	57.868876856132	0.9416	0.9155	0.712	0.81	0.7991	0.7879	1.27225387283194e-29	0.334872461570676	2.91906913984378e-38
chr19	19780459	19780932	human_hyper	Human-specific	474	9	57.8086114387134	0.4046	0.3908	0.233	0.2742	0.1833	0.1534	3.2472443818016e-24	1.91869191546771e-08	4.46449295098309e-40
chr18	71559542	71560114	human_hyper	Human-specific	573	6	57.4437598035706	0.6085	0.7703	0.3466	0.4567	0.1851	0.3631	1.94603831539547e-56	6.99488267594424e-17	1.98014747720258e-98
chr15	98447829	98448152	human_hyper	Human-specific	324	6	57.4326503063572	0.8598	0.8261	0.6596	0.5673	0.3701	0.0727	4.97240868794931e-55	3.54590493796514e-40	7.20038111503445e-86
chr2	171784674	171785144	human_hyper	Human-specific	471	12	57.2705513124886	0.5392	0.6715	0.4293	0.4899	0.1901	0.2317	7.5491459578277e-12	5.20146160369227e-31	1.83927507300742e-133
chr22	41939539	41939619	human_hyper	Human-specific	81	8	57.2684172020469	0.7187	0.599	0.5536	0.283	0.4394	0.4264	1.38824771896282e-16	0.396715303851627	7.20605071803386e-13
chr3	64152533	64153307	human_hyper	Human-specific	775	6	57.0140826573262	0.6755	0.864	0.494	0.5794	0.517	0.6216	1.55119288957598e-15	0.755637319422078	4.47081493743669e-17
chr6	16592576	16592820	human_hyper	Human-specific	245	6	56.8320253552644	0.8175	0.8163	0.4774	0.5912	0.3457	0.5607	2.58334074537717e-28	0.00100986425305846	6.4919563159498e-38
chr6	67030546	67031663	human_hyper	Human-specific	1118	10	56.8251176946081	0.7041	0.3384	0.468	0.2243	0.3774	0.0742	3.83884638936816e-13	1.66012820668388e-10	4.13881900029471e-89
chr4	38156841	38157133	human_hyper	Human-specific	293	6	56.8095286106767	0.8368	0.8553	0.4612	0.5687	0.5575	0.5905	4.59678273235654e-33	0.325643702307865	1.3660713439916e-32
chr2	29032944	29033100	human_hyper	Human-specific	157	9	56.5166478180398	0.4231	0.4659	0.2488	0.2797	0.1688	0.2005	6.27876937715854e-16	0.000175448450497494	8.74921700338256e-22
chr5	80689190	80690869	human_hyper	Human-specific	1680	14	56.4376994576753	0.0632	0.1416	0.2	0.3127	0.193	0.2746	1.32179032854814e-25	0.427677991069785	1.38614823820349e-24
chr12	54088890	54089002	human_hyper	Human-specific	113	12	56.4093215295293	0.7158	0.6611	0.6039	0.5581	0.6191	0.49	1.87564708959407e-11	0.237800975237634	2.52034273198999e-11
chr1	182809985	182810242	human_hyper	Human-specific	258	12	56.3334902876693	0.2965	0.4873	0.1805	0.2759	0.1037	0.225	1.31850129121258e-09	0.00949556541442733	9.34292365480369e-20
chr13	25860034	25860547	human_hyper	Human-specific	514	10	56.3140590106496	0.3431	0.345	0.2428	0.2315	0.2588	0.1556	1.39404951475634e-10	0.395501160008887	2.71523311054908e-09
chr12	69751782	69752684	human_hyper	Human-specific	903	9	56.3113454367261	0.9288	0.9128	0.6769	0.6882	0.7608	0.7638	6.99152871786148e-20	2.97846503528945e-09	5.6057860080185e-28
chr12	125124232	125124871	human_hyper	Human-specific	640	9	56.1788300017411	0.469	0.7058	0.3149	0.5591	0.1601	0.6187	5.83528355011685e-11	0.647935894156351	5.92505671359448e-07
chr5	158124555	158125429	human_hyper	Human-specific	875	10	56.0599575312632	0.6779	0.7037	0.486	0.5134	0.5199	0.3841	3.54521799537869e-32	0.00389396383454942	1.50599213664631e-28
chr14	55879034	55879186	human_hyper	Human-specific	153	4	56.0590636958128	0.5252	0.505	0.1325	0.109	0.0877	0.0578	1.30800754863098e-54	0.0127067418520284	3.04019740819555e-205
chr6	28732219	28732554	human_hyper	Human-specific	336	8	55.8398735316677	0.1894	0.1936	0.0614	0.082	0.1093	0.0986	1.08584732838941e-52	0.000272521049631789	3.02709257992543e-27
chr12	113916053	113916277	human_hyper	Human-specific	225	8	55.8089296258989	0.3384	0.2019	0.0901	0.0624	0.1985	0.0735	6.61488824120553e-34	0.19439729714539	2.88741168004427e-14
chr17	74721693	74721882	human_hyper	Human-specific	190	9	55.4088663798983	0.3029	0.209	0.1459	0.0725	0.158	0.0212	9.19254368029443e-21	0.0114169540702928	6.60800848568335e-23
chr11	101982833	101983409	human_hyper	Human-specific	577	10	55.2111669981929	0.326	0.2177	0.2138	0.1038	0.179	0.1532	1.37068327793814e-18	0.346484957412647	3.87730616258977e-08
chr16	17866020	17866536	human_hyper	Human-specific	517	6	55.1979284416346	0.9225	0.8691	0.7152	0.5546	0.2974	0.4294	2.21158082343071e-37	1.4175926253458e-09	2.23702042229154e-48
