AN05483_Control_NeuN	X1525_Control_NeuN	X1527_Control_NeuN	X1531_Control_NeuN	X1536_Control_NeuN	X1538_Control_NeuN	X1539_Control_NeuN	X3590_Control_NeuN	X3602_Control_NeuN	X4615_Control_NeuN	ABBY_ND	ANJA_ND	BELEKA_ND	CALLIE_ND	DUNCAN_ND	LULU_ND	LYK_ND	MELISSA_ND	OSSABAW_ND	Roger_ND	YN04-200_ND	YN08-380_ND	YN09-122_ND	YN09-173_ND	YN09-179_ND	YN09-72_ND	YN11-64_ND	YN11-77_ND	YN12-654_ND	YN14-248_ND	AN03398_Control_Olig2	AN15240_Control_Olig2	AN16799_Control_Olig2	X1527_Control_Olig2	X1532_Control_Olig2	X1538_Control_Olig2	X1539_Control_Olig2	X1541_Control_Olig2	X3602_Control_Olig2	X4615_Control_Olig2	ABBY_OD	ANJA_OD	BELEKA_OD	BJORN_OD	CALLIE_OD	DUNCAN_OD	LULU_OD	MELISSA_OD	OSSABAW_OD	Roger_OD	YN04-200_OD	YN08-380_OD	YN09-122_OD	YN09-173_OD	YN09-72_OD	YN11-300_OD	YN11-77_OD	YN11-78_OD	YN12-654_OD	YN14-248_OD
16	16	14	20	15	32	17	19	26	21	25	13	11	19	15	4	19	23	8	21	15	20	12	16	10	30	13	13	21	15	23	27	32	24	19	23	16	32	22	22	8	6	10	4	21	11	3	21	14	19	37	14	19	21	26	18	20	20	24	24
10	14	15	20	16	27	17	20	23	23	25	12	11	18	19	4	18	21	10	24	21	20	11	17	6	31	15	12	21	13	19	26	36	21	20	24	17	27	23	19	8	6	10	3	21	11	3	22	13	16	27	14	20	23	22	17	19	18	27	24
17	8	11	20	14	26	15	16	28	21	20	9	13	16	16	4	18	17	9	24	7	11	6	8	8	16	20	10	10	6	27	21	32	19	19	21	17	24	15	21	7	1	11	4	12	7	3	12	10	13	14	6	10	13	9	15	14	9	14	17
15	8	10	14	12	21	14	14	25	19	19	5	11	14	15	2	13	16	12	19	16	17	6	13	9	26	11	7	21	14	32	22	34	19	20	16	18	24	18	18	7	2	11	4	10	7	2	11	9	9	17	10	16	19	25	13	19	11	20	21
17	8	8	13	9	16	15	13	23	17	21	3	14	14	16	2	13	17	12	19	16	14	6	14	8	26	10	8	20	12	30	22	31	20	18	20	19	23	18	17	6	2	11	3	8	6	2	11	9	10	13	8	16	19	23	11	19	12	20	21
15	9	12	14	10	10	10	16	26	14	16	2	12	17	12	1	12	14	10	16	13	11	4	12	6	22	11	6	15	13	27	25	31	16	19	24	21	31	15	13	5	2	7	3	10	2	1	7	7	11	17	6	18	10	18	9	19	8	17	22
13	9	14	15	8	5	8	13	17	12	12	2	13	16	11	1	11	8	8	12	13	10	3	9	9	18	14	3	10	13	25	17	26	13	20	17	17	22	11	8	5	2	5	3	6	2	1	8	4	10	17	9	13	11	18	6	21	8	16	19
6	6	8	15	3	12	10	9	18	9	9	6	10	16	10	5	10	9	11	12	9	4	6	6	10	17	10	4	5	6	8	13	16	10	12	12	6	11	12	12	2	1	1	4	10	8	4	9	7	19	11	6	9	9	10	12	9	10	3	13
4	10	8	12	3	14	9	9	21	8	11	5	12	16	11	6	9	10	11	11	12	4	5	4	11	15	11	5	6	9	9	13	15	9	12	13	5	10	10	13	1	2	4	4	8	6	4	10	6	15	11	6	9	8	13	11	9	8	4	12
4	10	8	12	3	14	9	10	21	7	12	5	12	17	11	6	10	10	11	11	12	4	5	4	11	14	11	5	5	9	10	14	15	9	12	12	4	10	10	13	1	2	4	4	8	5	4	11	6	15	11	6	9	8	14	11	10	8	3	12
5	10	8	13	3	15	9	10	21	7	13	5	13	17	11	5	9	10	11	11	13	4	6	4	11	14	12	5	5	9	9	14	16	8	12	11	5	10	9	13	1	2	4	4	8	5	4	10	7	15	11	6	9	8	14	11	10	9	3	12
5	10	8	13	3	16	9	10	21	6	13	5	13	17	11	5	9	10	11	11	13	4	6	5	10	14	12	5	5	8	8	14	16	8	13	11	5	10	9	12	1	2	4	4	8	5	5	10	7	15	12	6	9	7	14	10	9	9	3	12
6	10	7	13	3	16	9	9	21	7	13	5	14	17	11	5	9	10	10	11	13	4	6	4	10	14	12	5	5	8	8	14	17	8	13	11	6	9	10	13	1	2	4	4	9	4	5	10	7	15	11	6	9	7	14	10	9	9	3	12
8	10	7	12	4	15	6	10	21	6	12	4	11	15	12	4	8	5	9	11	13	3	4	4	9	14	13	4	5	9	7	15	17	7	12	9	7	11	11	10	2	2	4	4	9	1	5	9	7	13	11	8	10	7	16	10	12	8	4	10
8	10	7	12	6	14	8	10	21	7	10	3	11	12	13	4	10	6	9	13	11	3	4	2	8	13	16	4	7	7	8	15	18	9	11	11	7	11	11	10	3	2	4	4	9	2	5	9	6	14	12	9	9	7	17	10	10	9	5	9
8	10	8	9	6	13	8	10	22	6	10	4	11	12	13	4	10	7	9	12	10	4	4	2	9	14	15	3	6	7	8	14	20	11	10	10	8	11	10	9	3	3	4	4	9	1	5	9	7	14	12	9	10	7	15	10	10	11	5	9
8	10	8	9	6	13	8	9	22	6	9	4	11	12	13	4	10	7	9	11	10	3	4	2	9	14	15	3	7	7	8	14	20	11	11	9	9	10	11	9	3	3	4	4	6	1	5	9	7	14	12	9	10	7	15	10	10	11	5	9
8	10	8	9	6	13	10	9	21	6	9	4	11	12	13	3	11	7	9	10	10	4	4	2	9	13	15	3	7	7	8	15	21	11	11	9	9	9	12	8	3	3	5	4	6	1	5	8	7	14	12	9	10	6	14	10	10	11	5	10
8	10	8	9	7	12	11	8	22	7	10	2	14	11	11	3	10	7	8	8	10	4	3	2	9	13	14	3	8	7	10	17	22	11	10	8	10	10	10	7	3	3	5	3	6	1	4	8	6	14	11	9	10	10	16	7	11	12	5	12
10	9	5	14	9	5	4	4	14	10	10	3	13	11	6	2	11	8	8	21	7	3	0	5	10	13	7	11	7	10	11	12	17	7	10	9	13	14	13	8	4	0	2	0	6	5	1	9	5	13	6	9	6	7	14	6	16	6	4	8
9	9	3	17	8	4	5	4	17	8	11	6	13	13	6	4	12	9	8	23	10	5	1	5	11	19	11	12	9	11	11	15	18	9	11	8	12	12	15	8	5	3	4	3	9	5	2	12	6	14	8	13	7	8	16	6	16	8	3	8
9	10	3	17	11	4	5	4	17	8	12	7	14	13	6	4	13	8	8	24	10	5	1	5	11	19	11	12	9	11	11	15	19	9	10	8	12	11	13	8	5	3	5	3	9	4	3	13	6	15	9	13	9	8	17	7	19	8	3	8
9	10	3	18	10	4	5	4	17	8	12	7	14	12	6	4	13	8	8	24	10	5	1	5	11	20	12	12	9	11	11	15	20	10	10	8	12	11	14	8	5	3	6	3	9	4	3	13	6	15	9	13	9	8	17	8	19	8	3	8
9	9	3	18	10	4	5	4	17	8	12	7	13	13	6	4	12	7	8	25	10	5	2	4	9	20	13	13	10	11	11	18	20	10	11	8	12	12	14	8	5	4	6	3	9	4	3	13	6	16	9	13	9	8	18	8	19	9	4	10
9	10	3	18	10	4	6	4	16	8	14	8	13	12	7	4	11	8	8	24	11	5	2	4	11	20	13	12	10	13	10	17	20	9	11	7	12	14	14	9	5	4	6	3	9	4	3	12	6	16	9	15	8	10	20	10	19	9	4	12
8	11	3	19	10	4	6	4	16	8	14	8	13	12	7	4	12	8	8	24	11	5	2	4	11	20	13	12	10	13	10	17	20	10	10	7	12	14	14	9	5	4	6	3	9	4	3	12	6	16	9	15	9	10	19	10	20	9	4	12
9	13	3	21	10	5	6	4	15	7	13	8	12	12	7	4	12	10	8	24	12	5	2	4	11	22	13	12	11	13	11	17	20	9	9	7	11	13	14	9	6	4	6	3	10	5	3	10	7	15	9	15	10	11	19	10	20	9	5	13
13	12	3	21	10	5	6	6	14	6	14	8	10	12	6	4	12	10	7	24	12	6	4	4	12	21	12	15	10	14	11	13	21	9	8	6	12	13	14	8	7	5	7	3	11	5	3	10	7	16	9	16	12	11	18	11	23	11	5	13
13	11	2	19	6	4	5	6	13	4	11	9	8	12	7	5	12	11	8	25	11	6	6	3	13	25	15	14	12	14	9	13	17	13	6	7	13	13	13	10	7	8	7	5	11	5	3	14	7	18	11	17	12	12	22	13	23	12	5	13
15	10	1	20	8	4	5	6	12	4	10	10	10	9	9	4	14	13	7	26	12	5	6	4	13	26	15	15	12	14	9	14	20	14	6	7	14	15	14	10	9	8	7	6	12	5	3	16	7	19	11	16	14	12	24	13	22	11	7	14
16	10	2	21	8	4	7	6	11	5	11	10	9	9	9	4	14	13	8	26	11	6	7	4	13	27	16	14	12	14	11	14	21	14	5	7	14	15	15	10	8	8	7	6	14	5	3	17	8	18	9	16	16	12	24	13	23	11	7	14
16	10	2	21	9	4	8	4	11	6	12	10	9	10	8	4	14	13	9	27	11	6	9	5	13	28	15	14	11	14	11	15	22	15	6	9	14	16	16	10	10	8	7	6	14	5	3	16	8	19	10	15	17	11	24	11	23	11	7	14
16	10	2	22	11	4	8	4	11	7	13	10	10	11	10	5	15	13	9	27	10	6	9	5	15	28	15	14	11	13	10	16	21	16	7	8	14	16	16	10	11	8	7	6	15	5	2	18	8	18	10	15	19	11	25	10	23	11	7	14
18	10	4	27	12	5	9	4	15	9	14	10	11	12	12	6	15	14	10	28	15	7	11	6	16	29	15	12	8	16	14	20	15	20	9	11	11	14	20	10	14	10	7	6	13	9	3	23	8	22	9	15	23	15	27	10	19	12	7	14
15	10	5	27	12	4	11	4	14	9	14	11	10	14	12	6	13	15	10	28	15	7	11	6	14	29	15	12	7	17	11	20	16	20	10	11	11	14	20	9	15	10	9	6	14	9	4	23	9	26	9	14	23	14	26	8	19	12	7	16
15	10	5	28	13	4	12	4	14	9	14	12	10	14	11	6	13	17	10	28	15	7	11	7	14	30	14	12	7	18	11	21	17	20	12	12	11	14	20	9	15	10	8	6	14	9	4	23	9	25	9	13	23	14	26	8	18	11	7	17
15	10	5	29	15	4	12	4	14	10	14	11	10	14	11	6	13	17	10	28	15	8	11	7	12	30	14	13	7	18	12	22	17	20	12	12	11	14	20	9	16	10	8	6	15	9	3	23	9	25	8	14	23	13	26	8	18	11	7	17
14	10	5	29	13	5	12	3	17	10	11	11	9	12	11	7	11	18	10	24	15	8	13	7	11	26	12	13	7	15	14	22	20	19	13	13	10	14	18	9	17	9	7	6	14	9	2	23	9	24	8	14	23	12	24	8	18	10	7	16
15	9	4	28	14	5	12	3	19	12	10	11	8	10	12	7	11	20	9	22	16	8	13	7	11	25	12	13	5	15	16	23	21	19	10	12	11	14	18	9	17	9	8	6	15	9	2	24	9	22	9	12	23	13	25	8	17	10	7	15
15	10	4	25	14	7	12	6	18	13	9	8	8	11	12	6	12	21	9	23	14	5	13	4	9	22	10	8	5	14	17	22	18	16	10	11	5	11	17	7	15	10	8	4	13	7	2	23	8	21	10	11	25	9	24	7	13	9	7	13
15	10	4	26	14	7	11	8	17	13	8	7	8	11	12	6	12	21	9	23	14	5	13	4	9	21	10	8	5	13	17	22	20	15	10	11	5	11	16	7	15	9	8	4	13	7	2	22	8	21	10	12	25	9	25	7	12	10	7	14
15	10	4	25	13	7	12	7	16	14	8	7	9	10	13	6	9	20	8	23	14	5	14	4	9	21	9	7	4	13	16	23	21	15	10	11	6	11	16	7	15	9	7	4	12	7	1	21	7	20	11	12	25	9	23	6	12	9	7	14
15	10	4	25	13	7	12	7	17	14	8	7	9	10	13	6	10	19	8	24	13	5	14	4	9	21	9	7	4	13	16	23	20	16	10	11	7	11	17	7	15	9	7	4	13	7	1	21	6	21	11	12	25	9	22	6	12	9	6	14
13	12	4	22	13	7	10	7	18	13	10	3	11	9	13	5	12	20	7	26	13	4	14	4	8	20	5	6	4	10	15	22	16	16	8	11	7	14	12	6	14	6	7	3	11	6	1	19	6	21	11	11	24	10	23	4	11	11	3	12
11	13	8	15	14	9	5	6	9	0	10	3	11	9	13	5	12	20	7	25	13	4	14	4	8	20	5	6	4	11	11	9	22	15	8	13	18	23	6	0	14	5	7	3	11	6	1	19	6	21	11	12	24	10	23	3	11	10	3	12
14	11	4	20	10	7	8	9	18	13	6	3	11	7	11	4	12	21	5	27	14	3	14	4	5	22	5	4	5	11	15	21	17	15	7	8	7	13	12	5	12	4	7	3	10	6	1	16	6	21	11	12	24	10	19	3	5	8	3	11
14	11	2	21	9	7	9	8	16	10	4	4	11	7	11	4	12	17	6	26	13	4	14	4	5	21	3	4	4	11	11	16	19	12	6	8	7	13	10	5	11	4	7	2	10	7	1	16	7	19	12	10	22	10	20	2	4	8	3	10
13	9	3	20	9	8	7	9	14	12	5	5	11	7	11	4	11	17	5	22	9	5	13	3	4	19	2	2	2	9	11	16	17	11	5	14	9	14	10	5	10	4	6	2	7	5	1	18	8	18	11	7	20	10	22	1	4	7	3	8
13	9	3	19	8	8	6	9	14	12	5	5	11	6	11	4	11	17	5	22	9	5	13	3	4	19	2	2	2	9	12	15	16	11	5	14	8	14	10	5	10	4	6	2	7	5	1	17	8	17	10	7	21	10	22	1	4	7	3	8
13	9	3	17	8	8	6	9	14	12	5	5	11	6	11	4	11	17	5	22	9	5	13	3	4	18	2	2	2	9	12	16	15	11	5	13	9	14	10	6	9	4	4	2	7	6	0	17	9	18	10	7	22	10	22	0	2	9	3	7
12	9	2	14	6	8	5	10	12	12	5	5	9	8	10	4	11	17	5	22	9	5	12	3	4	17	1	0	1	8	13	17	15	15	3	14	10	14	10	6	9	4	5	2	9	5	2	16	8	17	11	7	19	10	21	0	0	8	2	7
12	9	3	13	7	7	8	10	10	12	6	5	8	11	9	3	10	16	4	21	9	5	10	3	4	15	0	0	1	8	12	18	16	16	4	14	9	13	14	4	7	4	3	1	8	4	2	19	8	17	11	5	18	10	21	0	0	8	1	7
11	7	3	11	7	6	8	10	11	12	6	5	9	12	9	2	10	15	5	20	9	5	8	3	4	15	0	0	1	10	14	17	16	14	3	14	9	11	14	5	7	4	2	1	7	3	2	20	8	18	8	5	17	8	21	0	0	8	1	6
10	11	6	14	6	15	10	8	14	11	4	0	10	12	10	0	11	3	9	11	9	6	3	6	6	13	14	7	9	12	15	16	21	15	13	19	21	16	11	22	2	3	4	2	6	5	0	8	7	16	12	6	6	8	11	8	4	4	8	7
10	11	6	14	6	15	10	7	14	12	4	0	10	12	10	0	11	3	9	11	9	7	3	6	6	13	14	7	9	12	14	16	20	15	14	18	20	16	11	22	2	3	4	2	6	5	0	8	7	16	12	6	6	7	11	8	4	4	8	7
10	9	8	14	7	14	8	8	13	11	5	0	9	13	11	0	7	7	8	9	8	6	2	8	6	14	15	6	10	10	14	17	18	14	13	15	20	17	13	18	2	3	4	2	5	6	0	8	6	16	10	7	6	4	13	5	8	6	9	8
8	8	8	14	6	15	7	10	15	12	4	1	10	10	10	0	6	9	6	12	9	7	2	8	7	14	18	6	13	9	12	20	17	14	14	17	17	17	14	19	2	3	5	2	6	6	0	7	6	14	11	6	6	5	15	5	9	7	9	11
10	7	7	15	5	15	7	11	19	8	5	1	11	16	12	0	5	11	7	10	9	8	4	8	8	18	16	7	14	10	13	22	18	13	16	15	16	17	13	18	2	3	4	1	7	6	0	8	5	12	10	7	9	6	18	8	14	6	11	12
10	9	8	11	5	11	8	14	19	5	6	3	13	18	11	0	9	15	9	10	8	5	5	7	7	23	17	7	14	10	16	16	15	15	15	20	15	19	14	25	2	2	6	1	7	5	0	10	8	16	11	6	11	14	24	12	19	10	12	13
10	7	8	9	5	12	10	11	21	9	7	3	12	19	13	0	10	13	7	11	9	4	3	5	7	21	18	8	15	11	15	14	18	17	14	21	15	18	12	24	2	2	6	1	8	5	0	11	8	16	9	7	12	14	23	10	19	12	15	12
9	11	6	13	5	12	10	11	23	12	7	2	10	18	13	0	13	13	10	13	10	11	6	11	6	20	17	8	15	6	16	14	23	20	17	18	14	11	18	24	2	1	6	1	8	4	1	7	7	15	10	9	13	16	23	9	20	12	16	8
8	8	6	12	5	12	10	13	19	10	6	2	10	21	11	0	13	14	10	11	10	12	6	10	7	21	12	8	14	5	16	14	25	18	18	19	11	13	16	20	2	0	6	1	9	4	1	8	7	12	10	9	12	15	24	10	18	13	15	9
8	8	7	12	5	12	11	11	19	10	5	2	10	22	12	1	14	14	10	12	8	12	6	11	7	21	11	8	14	5	18	14	23	18	20	19	11	13	16	20	2	0	6	0	10	4	1	7	7	10	10	9	10	14	23	10	19	13	14	10
8	8	7	11	5	12	11	11	21	10	6	2	10	22	12	1	14	14	10	12	8	12	5	11	7	21	11	8	14	5	18	14	23	18	20	19	12	13	16	20	2	0	6	0	10	4	1	7	7	10	10	9	10	15	23	10	19	13	14	10
20	6	12	15	10	15	12	14	32	23	8	2	8	12	7	4	16	19	6	21	13	6	1	8	1	19	26	12	11	3	29	21	30	28	24	23	17	26	20	27	5	3	7	3	20	4	1	15	5	13	10	11	3	4	18	13	9	16	9	7
20	8	12	14	12	12	16	20	30	26	7	5	12	9	8	4	16	12	1	16	15	4	1	15	1	17	26	9	9	8	33	20	33	32	26	26	19	29	27	28	4	1	8	5	17	5	2	14	8	15	12	13	3	7	21	13	9	15	7	12
20	8	13	15	13	13	16	20	31	25	7	7	13	9	8	3	15	13	1	15	14	5	1	15	2	16	27	9	8	8	34	21	33	30	28	26	20	31	27	28	4	1	7	7	16	5	2	10	8	13	14	13	3	8	20	12	8	14	7	12
13	11	15	18	11	16	11	19	27	21	11	8	17	17	13	1	6	19	1	13	13	9	2	18	3	28	19	12	15	11	29	22	24	24	18	18	24	25	26	29	4	1	6	6	12	6	5	11	10	19	16	12	7	11	23	12	14	16	3	20
13	10	14	17	11	17	11	19	28	20	11	8	18	17	13	1	7	19	1	13	13	9	2	17	3	25	18	11	15	11	29	21	23	24	20	19	23	25	26	29	4	1	5	7	12	6	5	12	10	19	16	12	7	11	23	12	13	15	3	19
13	11	15	17	11	17	10	19	27	21	11	8	20	16	13	1	7	18	1	13	12	9	2	17	3	25	18	10	15	11	29	21	24	24	20	18	23	25	26	28	4	1	5	7	11	7	4	12	10	18	13	11	7	11	22	12	13	14	3	19
10	10	8	14	16	14	13	16	16	19	13	7	19	17	17	2	11	17	5	13	14	10	2	14	4	24	14	8	11	7	32	16	22	24	16	15	21	24	18	21	6	1	1	8	8	10	3	12	10	19	18	14	9	11	24	8	14	10	8	17
9	11	9	12	16	14	14	16	18	18	15	8	17	18	16	2	14	19	6	14	14	10	2	15	5	21	14	7	11	7	32	16	23	23	17	17	19	20	17	22	5	1	1	7	9	11	2	12	11	20	19	13	8	11	25	9	12	11	10	18
11	12	8	10	16	16	13	17	17	18	13	8	18	17	17	2	13	18	6	12	13	9	2	15	6	21	12	7	12	7	29	16	22	22	15	15	16	18	14	22	6	1	1	6	10	11	2	10	9	19	18	12	9	11	23	10	13	10	11	18
13	13	7	13	14	14	16	19	18	19	13	7	16	15	15	2	14	19	5	14	9	9	2	15	6	19	7	6	11	7	29	16	22	24	14	18	18	19	11	23	6	1	3	5	10	9	2	11	8	18	18	12	10	10	23	14	16	12	12	17
12	12	6	14	14	11	21	20	16	17	14	7	14	12	14	1	17	22	5	15	9	9	3	12	8	19	10	5	14	8	27	21	22	23	15	20	18	17	10	23	8	2	4	5	9	10	2	11	7	18	19	10	9	10	24	16	17	10	12	19
19	9	8	20	8	12	8	13	19	15	5	3	17	16	18	0	5	13	8	15	11	9	4	7	6	18	14	5	12	11	13	16	28	27	14	9	10	23	11	17	5	4	5	5	5	1	3	9	1	11	16	7	9	6	18	12	14	9	4	13
16	16	14	14	13	7	10	15	18	15	6	8	10	14	9	3	10	18	10	17	12	10	1	2	7	23	15	5	11	5	16	23	22	18	20	11	12	18	10	22	1	2	5	4	6	3	0	9	6	14	8	11	9	3	20	15	10	12	11	9
17	15	14	13	12	7	10	15	18	14	6	8	10	15	9	3	11	18	10	17	12	10	1	2	7	24	15	5	11	5	16	22	23	19	21	11	13	18	10	23	1	2	5	4	6	3	0	9	6	14	8	11	9	4	20	15	10	11	10	9
16	15	15	13	12	7	10	15	18	14	6	8	10	15	9	3	11	17	10	17	12	10	1	2	7	24	15	5	10	5	16	22	23	18	21	12	14	18	10	22	1	2	5	4	6	3	0	9	6	14	8	11	9	4	20	15	11	11	10	9
12	9	13	21	8	13	13	9	20	5	11	1	10	9	14	2	5	12	7	17	7	8	5	14	11	32	24	12	8	13	18	22	22	18	11	17	9	19	16	14	6	4	7	1	6	5	1	7	6	18	17	27	17	15	19	12	14	17	18	12
12	8	14	21	8	13	12	9	21	6	11	2	10	9	14	2	4	12	7	18	7	5	5	7	9	13	16	10	11	6	18	23	22	16	13	18	10	18	19	14	6	4	7	1	7	5	1	8	6	17	8	10	12	12	12	10	8	9	11	11
16	9	11	21	10	16	17	9	23	9	11	3	11	13	14	2	2	14	6	18	9	9	7	18	13	31	18	12	11	9	19	24	20	26	16	20	10	23	21	16	7	3	8	2	8	5	1	11	6	18	18	36	19	20	21	14	18	17	15	14
16	9	11	21	10	16	17	10	24	9	11	3	11	12	14	3	2	14	7	18	9	10	6	18	13	30	18	12	11	9	20	23	19	27	16	20	10	23	22	16	7	3	8	2	10	6	1	11	6	21	18	34	18	19	21	13	17	17	15	15
16	10	11	21	10	16	17	10	24	9	10	3	12	12	14	3	2	15	7	18	10	9	7	18	13	30	17	11	11	9	21	22	19	26	16	19	11	23	22	15	7	3	8	2	10	6	1	11	6	22	18	35	18	19	22	13	18	17	15	15
16	9	12	17	11	18	13	11	26	10	8	4	13	11	15	4	2	13	6	18	11	11	6	17	12	27	20	12	13	11	21	25	21	30	18	22	14	23	23	15	5	4	8	3	13	6	2	12	5	24	23	36	16	17	21	12	19	14	14	14
16	9	12	17	10	17	12	11	26	10	7	4	13	10	16	4	3	13	6	18	11	11	6	17	11	26	20	12	13	11	22	24	20	30	18	22	15	23	24	14	5	4	8	3	13	7	2	11	4	24	21	36	16	19	22	11	19	15	14	15
15	7	12	19	11	17	12	12	25	10	7	4	12	11	16	4	4	14	7	16	11	11	4	16	12	22	20	11	13	12	22	22	21	31	18	20	17	23	27	15	7	4	7	3	11	7	3	11	4	23	18	34	15	18	21	11	19	13	14	14
15	7	12	19	11	16	12	12	23	11	7	4	13	13	16	4	4	14	7	17	11	11	4	16	12	22	20	11	13	12	22	21	21	30	18	19	15	22	26	15	7	4	8	2	11	7	3	11	4	23	19	34	15	18	21	11	18	13	14	14
15	9	10	21	10	15	11	13	24	11	8	4	14	13	14	4	5	15	8	19	11	10	4	16	12	22	19	10	12	13	22	19	22	31	18	19	14	22	25	13	6	5	9	3	11	5	4	9	4	23	20	29	15	19	22	9	16	13	14	14
9	7	8	22	10	14	7	14	23	10	4	0	13	14	13	2	9	13	8	21	12	11	4	10	8	19	16	7	11	10	24	24	24	19	17	19	14	16	15	12	8	4	6	4	8	5	4	9	3	18	18	29	11	20	18	7	15	11	8	14
8	7	7	22	11	10	10	15	24	12	5	1	12	15	13	2	10	13	8	23	14	10	4	9	5	20	16	7	11	9	25	25	24	21	17	19	12	16	15	12	8	4	6	5	8	5	4	9	2	16	15	27	9	17	17	6	16	9	8	15
8	7	2	6	6	6	5	3	9	5	6	2	14	17	15	1	13	14	8	23	8	6	1	0	1	10	9	6	10	4	4	13	7	5	4	9	7	9	16	4	5	2	4	3	7	5	2	12	7	13	9	0	4	6	11	10	17	8	3	4
13	14	8	15	21	12	10	18	14	14	4	1	15	13	15	1	12	14	5	21	11	9	4	5	9	23	10	8	9	12	15	18	19	16	15	19	10	25	14	18	5	2	3	5	10	7	3	9	7	13	11	10	11	15	14	18	14	9	5	16
13	13	9	16	21	11	11	18	15	14	5	1	15	11	15	1	13	14	6	20	11	8	4	5	9	23	10	8	9	13	15	18	19	17	15	18	10	25	14	18	5	2	3	5	10	7	3	9	7	14	12	10	11	16	13	18	15	9	3	16
14	13	9	16	19	8	12	18	17	12	5	1	14	11	14	1	13	13	6	21	13	8	5	6	9	20	12	9	8	15	15	18	19	16	13	18	11	24	13	19	5	2	3	5	10	8	3	10	7	16	12	11	12	18	14	15	14	8	2	14
14	13	9	16	19	7	12	19	17	12	5	1	15	10	14	1	13	13	6	21	12	7	5	6	10	20	13	7	8	15	15	17	16	16	13	18	11	24	13	19	5	2	3	5	10	8	3	10	8	16	12	11	12	19	14	16	14	8	3	13
12	15	8	14	15	12	11	16	15	11	6	1	11	12	15	1	12	15	6	22	13	7	8	5	11	24	11	8	9	20	10	22	19	13	13	19	9	22	12	16	6	3	4	3	9	8	3	13	10	20	12	11	12	18	15	15	17	7	4	13
11	11	9	12	11	11	7	9	18	5	10	3	9	15	12	1	8	10	3	16	12	7	7	8	7	25	14	6	4	22	11	14	16	13	10	10	8	17	10	11	6	6	4	2	12	7	1	12	10	19	11	8	10	19	12	12	19	7	9	8
14	12	9	11	13	11	7	7	17	7	11	3	9	11	9	1	7	14	2	14	12	6	7	5	8	15	14	5	3	21	12	12	12	14	7	8	7	11	6	11	6	3	4	3	12	10	1	8	11	13	11	8	12	19	13	9	15	7	12	8
15	11	10	10	11	12	6	8	17	7	13	5	9	11	6	1	8	12	3	17	8	6	6	4	7	14	13	3	5	18	11	13	10	12	7	5	7	12	6	12	5	2	4	2	9	9	1	8	10	15	12	8	12	18	9	11	13	7	12	8
16	11	10	10	11	11	6	8	17	7	13	5	9	11	5	1	8	12	3	17	7	6	5	3	7	14	13	3	5	18	11	13	9	12	7	5	7	12	4	12	5	2	4	2	8	8	1	10	10	15	11	8	11	16	9	11	13	7	13	8
16	11	10	10	11	11	6	7	16	7	13	5	9	11	4	1	8	11	3	17	7	6	5	4	8	14	13	3	5	18	11	14	9	12	6	5	7	11	4	12	4	2	4	2	8	8	1	10	10	16	11	8	11	15	9	11	15	7	13	9
15	11	10	9	10	12	6	7	14	7	12	5	9	9	4	1	8	12	2	17	7	6	5	3	8	14	13	3	5	20	8	13	8	11	6	6	6	12	4	10	4	2	4	2	6	7	1	11	9	18	11	8	10	13	9	10	14	6	13	9
15	5	6	11	9	10	2	7	14	5	10	6	8	7	11	3	12	5	7	12	4	2	1	6	8	13	3	5	6	7	18	9	19	17	9	3	8	9	7	10	2	0	4	1	9	6	2	8	5	10	11	7	9	7	9	4	4	9	7	6
12	4	2	7	4	8	8	10	11	7	7	8	7	11	9	6	9	13	5	13	9	6	4	2	4	11	8	3	5	4	11	6	7	8	5	4	10	10	11	12	4	3	3	4	18	12	5	19	7	12	10	8	6	7	13	3	6	11	8	9
12	5	2	8	5	9	8	11	13	7	7	8	7	11	9	6	10	13	4	13	9	6	4	2	4	12	8	3	6	4	11	7	8	8	6	4	11	11	11	12	4	3	3	4	19	12	5	20	7	12	11	8	6	7	13	3	6	11	8	9
12	5	3	9	5	9	7	12	13	7	7	8	7	12	9	6	10	13	4	13	9	6	5	2	5	12	9	3	6	4	11	8	8	8	6	4	11	11	11	12	4	3	3	4	20	12	5	20	7	13	11	8	7	7	13	3	6	11	8	10
13	5	4	9	7	9	9	12	15	7	8	8	8	13	9	6	10	13	4	13	10	6	5	2	6	11	9	3	6	6	11	8	8	9	6	6	11	12	11	13	4	3	3	4	20	11	5	20	7	13	11	8	7	7	13	3	6	11	9	10
14	5	4	10	7	9	10	12	16	7	8	8	8	13	9	6	10	13	5	13	9	6	5	2	7	11	10	3	6	6	12	9	10	10	6	7	11	12	11	13	4	3	3	4	21	11	5	20	7	13	10	8	7	8	13	3	6	11	10	10
13	5	4	10	7	9	10	12	16	7	8	8	8	13	9	7	10	13	5	14	9	6	5	2	7	11	10	3	6	6	12	9	10	10	6	7	11	12	11	13	4	3	4	4	21	11	5	20	7	13	11	8	7	8	13	3	6	11	10	10
13	5	4	10	9	9	10	12	17	7	9	9	8	13	9	7	10	13	5	15	9	6	5	2	7	11	11	3	7	7	13	9	10	11	6	6	11	12	11	14	4	3	5	5	22	11	5	20	7	13	11	8	7	9	13	3	6	11	10	11
