AN05483_Control_NeuN	X1525_Control_NeuN	X1527_Control_NeuN	X1531_Control_NeuN	X1536_Control_NeuN	X1538_Control_NeuN	X1539_Control_NeuN	X3590_Control_NeuN	X3602_Control_NeuN	X4615_Control_NeuN	ABBY_ND	ANJA_ND	BELEKA_ND	CALLIE_ND	DUNCAN_ND	LULU_ND	LYK_ND	MELISSA_ND	OSSABAW_ND	Roger_ND	YN04-200_ND	YN08-380_ND	YN09-122_ND	YN09-173_ND	YN09-179_ND	YN09-72_ND	YN11-64_ND	YN11-77_ND	YN12-654_ND	YN14-248_ND	AN03398_Control_Olig2	AN15240_Control_Olig2	AN16799_Control_Olig2	X1527_Control_Olig2	X1532_Control_Olig2	X1538_Control_Olig2	X1539_Control_Olig2	X1541_Control_Olig2	X3602_Control_Olig2	X4615_Control_Olig2	ABBY_OD	ANJA_OD	BELEKA_OD	BJORN_OD	CALLIE_OD	DUNCAN_OD	LULU_OD	MELISSA_OD	OSSABAW_OD	Roger_OD	YN04-200_OD	YN08-380_OD	YN09-122_OD	YN09-173_OD	YN09-72_OD	YN11-300_OD	YN11-77_OD	YN11-78_OD	YN12-654_OD	YN14-248_OD
0	1	0	0	0	0	0	0	1	0	1	0	1	4	0	0	1	1	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	0	2	1	0	2	0	0	0	3	3	0	0	2	2	2	2	4	0	3	4	2	0	1	1	5	1	1	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	1	1	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	1	0	0	1	0	0	3	0	0	1	1	0	1	0	1	0	0	0	0	2	0	2	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
5	2	3	5	5	6	7	3	6	9	1	0	1	1	0	0	1	1	0	0	0	2	0	1	0	1	0	1	1	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
0	3	0	3	0	1	0	1	2	1	1	0	2	0	1	0	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	3	2	0	2	1	1	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0	0	0	0	1	1	0	0	1	2	1	0	0	0	1	1	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2	4	4	7	1	8	1	4	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2	2	2	4	1	8	0	3	9	4	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	3	4	1	1	3	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	2	2	2	4	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	3	3	4	2	9	0	5	5	2	5	1	5	9	4	1	7	2	5	3	2	0	0	0	2	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1	2	2	1	3	0	1	2	0	1	0	1	0	1	0	0	0	1	1	0	0	0	2	0	1	3	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	3	5	5	2	8	1	1	6	3	3	1	5	4	2	3	2	1	2	1	5	1	0	0	0	9	5	0	2	2	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	1	0	1	1	0	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	2	1	0	1	0	0	1	0	6	0	6	5	4	3	4	2	3	3	1	0	1	0	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	2	3	0	1	2	0	1	0	2	1	0	0	2	0	0	1	1	1	3	0	3	4	4	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
5	7	3	6	5	7	6	2	11	2	6	2	7	5	4	0	2	4	4	3	1	0	0	1	4	5	2	1	0	3	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0	0	0	0	1	0	0	0	0	1	0	0	2	1	0	1	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	0	1	1	1	1	0	0	1	0	0	1	1	0	0	2	4	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	2	1	2	0	1	2	4	2	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	1	0	0	0	3	1	0	1	3	0	1	2	0	1	3	1	1	3	3	1	1	1	1	4	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	1	2	0	0	1	1	1	0	1	2	1	0	1	2	0	0	1	3	2	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	0	0	2	0	0	0	0	0	0	3	0	0	1	0	0	2	3	0	6	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3	2	2	4	3	0	3	1	6	5	1	0	1	1	0	0	1	0	3	2	0	0	1	0	0	4	1	1	2	5	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	2	2	0	0	2	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10	8	3	15	7	4	2	3	10	5	9	3	9	8	3	4	7	8	4	13	1	0	1	0	2	3	0	5	1	1	1	1	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2	0	2	7	2	1	2	2	5	2	2	0	1	3	0	0	1	0	2	2	1	1	0	0	3	5	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
2	0	0	6	2	1	2	1	2	1	2	2	1	1	1	0	2	1	1	4	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	4	1	18	6	3	6	3	7	3	8	6	3	5	4	3	8	7	7	10	1	1	0	1	1	2	2	2	2	2	0	0	0	0	2	2	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	1	1	1
7	0	2	10	2	0	1	0	3	0	2	0	3	1	1	0	2	0	1	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0	2	0	3	2	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
5	5	2	7	3	2	4	1	2	1	5	2	0	2	3	2	6	5	2	3	3	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	9	5	23	9	4	10	3	12	6	14	10	10	12	10	5	11	14	10	22	8	6	8	5	10	22	10	9	4	11	2	0	1	3	3	2	3	3	7	1	1	2	0	1	3	2	1	4	2	4	1	1	1	1	2	1	0	0	1	2
0	1	0	4	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	3	1	0	0	1	4	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	5	1	0	2	0	2	0	0	0	0	1	0	1	0	2	0	2	1	1	1	0	0	0	2	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	1	0	0	0	1	1	2	0	0	1	2	2	0	1	2	0	0	0	2	1	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	1	0	1	1	0	1	0	0	1	0	2	0	1	0	0	1	3	0	1	0	1	3	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	2	0	1	0	0	1	0	0	0	2	0	0	1	2	1	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4	1	0	7	2	3	4	3	7	2	2	1	2	4	2	1	2	2	2	3	1	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	5	1	16	4	3	4	4	7	9	5	1	4	1	3	2	1	3	1	9	2	1	0	1	2	4	2	2	0	3	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10	8	2	21	6	5	11	6	13	12	5	4	8	8	6	4	4	11	5	14	9	3	9	3	9	19	8	7	2	11	2	1	0	0	1	0	0	2	0	1	0	1	0	1	0	0	0	0	1	1	2	0	2	3	2	1	0	1	0	3
6	5	0	9	6	4	4	5	8	11	5	2	8	8	7	3	8	13	5	11	3	0	3	2	1	8	0	3	1	6	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	1	1	0	2	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	0	6	0	2	1	1	2	0	0	0	0	2	1	0	2	3	0	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1	0	3	0	0	1	0	2	1	0	0	1	0	1	0	0	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	4	0	2	1
9	5	2	10	1	4	4	3	3	2	4	1	5	3	6	1	5	10	2	13	0	1	0	0	1	1	1	0	0	0	0	0	0	1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	4	3	17	4	6	6	6	10	8	3	2	8	5	7	2	10	13	5	13	0	0	0	0	0	2	1	0	1	0	1	1	0	0	1	1	1	2	1	0	0	0	0	0	1	1	0	3	0	3	0	0	0	0	0	0	0	0	0	0
1	0	1	5	4	1	2	1	5	2	0	0	0	0	0	2	3	4	1	6	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
5	2	2	1	2	2	4	2	2	4	2	1	2	2	2	0	2	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	1	0	0	2	2	1	1	1	0	2	3	0	0	1	2	0	3	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	4	2	7	2	6	1	3	3	3	0	0	4	3	4	0	5	1	3	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	2	5	1	4	2	0	1	2	0	0	4	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	3	2	9	4	2	4	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0
0	0	1	0	1	2	1	0	4	0	0	0	0	0	1	0	2	0	0	1	2	3	0	3	1	1	1	2	3	5	0	1	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
4	1	0	4	1	2	2	3	3	1	1	0	2	0	0	0	2	1	0	1	1	0	1	0	1	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	1	1	7	1	3	2	0	3	2	0	0	0	1	1	0	1	1	1	1	1	3	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
4	3	5	6	2	6	3	5	6	2	4	0	3	7	3	0	5	3	1	6	9	11	6	8	7	20	9	6	12	5	2	0	1	0	2	1	0	1	2	1	0	0	0	0	1	0	0	0	0	1	2	0	0	3	1	0	1	0	2	1
0	0	0	1	0	0	0	0	0	0	0	0	2	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1	5	1	1	2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	4	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	3	2	0	0	0	1	2	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	2	7	5	5	8	2	5	11	10	5	2	6	6	3	0	1	7	0	4	3	1	0	4	0	4	7	0	4	3	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	7	2	2	8	3	6	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	6	3	10	0	0	0	0	4
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	1	0	4	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3	1	5	3	6	5	3	2	2	5	3	0	2	3	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	1	1	0	1	1	4	0	3	1	2	0	2	3	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	1	1	1	2	2	2	0	3	0	3	2	3	0	0	4	0	5	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1	0	0	4	3	2	2	2	2	3	0	1	0	1	0	1	2	0	1	1	0	0	2	1	4	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	1	1	1	1	3	3	1	0	0	0	2	1	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3	0	1	3	2	2	0	1	3	2	0	0	1	0	0	0	0	2	0	2	1	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	3	1	1	0	0	2	1	3	1	1	2	5	1	1	1	3	4	2	6	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	5	5	7	5	2	3	2	5	1	2	2	1	1	0	2	5	4	1	3	0	1	0	0	2	4	6	1	0	1	0	1	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
4	1	0	2	0	1	2	1	0	1	1	0	3	0	1	0	2	1	1	0	2	0	0	0	1	6	4	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
1	0	2	0	0	2	2	1	0	0	0	0	0	2	1	0	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	4	6	9	12	14	8	11	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	3	0	4	4	3	1	3	2
2	2	2	4	1	1	2	0	1	1	1	0	0	1	0	0	1	2	0	1	1	0	1	3	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	3	4	10	2	11	7	6	12	3	1	2	6	4	6	1	0	9	5	8	5	5	0	3	6	10	6	3	6	4	1	0	0	0	1	1	0	3	2	0	0	0	0	0	1	2	0	0	0	0	1	2	1	0	1	0	0	0	0	0
0	0	2	3	2	2	1	2	3	0	0	1	4	3	4	2	0	1	0	4	1	0	0	2	1	3	3	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
2	1	0	4	4	1	2	1	7	1	0	0	1	1	5	0	1	3	1	1	3	0	0	0	4	4	1	1	3	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2	0	0	0	1	2	1	2	1	0	0	0	1	4	1	0	0	1	0	0	2	1	0	4	4	1	6	1	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	1	1	3	4	2	0	1	4	3	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0	0	1	3	0	1	1	0	1	1	0	0	0	2	1	1	0	2	2	2	2	3	1	2	2	5	1	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
0	0	0	0	0	0	1	0	0	1	0	0	0	1	2	0	2	0	0	2	0	3	0	0	1	1	2	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	1	1	5	1	1	4	5	4	2	0	1	1	1	0	3	5	2	10	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	1	2	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
7	9	2	13	10	6	3	7	9	6	1	1	3	2	5	1	5	4	3	7	2	4	1	2	2	12	1	2	3	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
1	0	0	0	1	0	0	4	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	3	1	3	3	2	3	4	2	2	1	0	1	2	7	0	3	2	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
2	0	2	3	2	1	1	3	1	1	0	0	3	0	5	0	0	4	2	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4	2	1	3	4	0	1	2	3	0	0	0	0	2	2	0	0	0	0	0	2	0	1	0	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	2	1	2	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	2	1	0	0	1	2	1	3	0	1	2	1	2	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	2	1	0	0	1
0	0	1	1	0	2	0	1	0	1	0	1	0	3	0	0	1	0	0	1	0	3	1	1	0	4	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1	0	1	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3	3	0	3	3	3	1	1	2	1	1	1	3	1	0	0	0	1	0	2	5	5	3	2	5	9	7	2	3	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	2	2	1	5	2
1	1	0	0	2	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
11	3	4	11	6	6	1	5	6	3	8	5	6	6	9	2	10	3	6	9	2	0	0	2	4	5	1	3	5	4	1	1	3	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0
2	2	2	6	1	5	2	3	0	2	2	1	1	3	2	2	2	5	0	5	4	2	2	0	0	3	3	0	0	2	6	2	5	8	5	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
2	0	0	1	0	1	1	1	3	2	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	2	2	5	2	6	2	8	2	5	4	3	4	6	6	4	4	5	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
2	2	0	0	0	2	1	4	1	1	2	0	3	2	1	1	0	0	1	3	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3	4	1	6	1	3	4	5	3	5	3	2	3	7	5	3	4	5	1	6	2	1	3	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	2	0	2	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	1	0	1	0	0	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
