chromosome	pos	Human_meth	Chimp_meth	Macaque_meth	stats_all	pval_all	fdr_all	stats_HvsC	pval_HvsC	fdr_HvsC	stats_MvsH	pval_MvsH	fdr_MvsH	stats_MvsC	pval_MvsC	fdr_MvsC
chr1	1101007	0.952	0.98	0.64	3.17534093181339	0.00149660549898919	0.0201462568104627	-0.0948940077167529	0.924399016191127	0.996719269656861	-3.85013080957093	0.000118054757391272	0.00213314731629793	-3.47744029599981	0.000506225777035937	0.00918359489492956	Macaque_hypo
chr1	1101376	0.954	0.598	0.665	3.05734291306567	0.00223308652092033	0.0274831641943136	4.10799652987923	3.99106099285451e-05	0.00226480161604529	-3.53824771113589	0.000402791993016457	0.00602387250157096	-0.472862691398417	0.636311143914519	0.943986343120814	Human_specific_hyper
chr1	1105212	0.664	0.587	0.883	3.20374274574343	0.00135653628910804	0.0186606661753781	1.18115619383732	0.23754067993168	0.817383511799949	2.94807579644728	0.00319758653551981	0.0331193366211606	3.68873594457106	0.000225370968611688	0.00471825155748031	Macaque_hyper
chr1	1105213	0.463	0.569	0.98	4.28971921514178	1.78899153311377e-05	0.00055857103301987	0.634611472970839	0.525681843622538	0.953989759557885	6.00045851972537	1.96761112334911e-09	1.306558700593e-07	3.11910907623795	0.00181398794754469	0.0257442822497273	Macaque_hyper
chr1	1105247	0.473	0.545	0.992	4.11142579322543	3.9322326092546e-05	0.00107371705616313	0.0394851558458352	0.968503588206952	0.998769717165973	5.15053666752632	2.5974214258106e-07	1.02729873100559e-05	4.59247569742999	4.3801853188038e-06	0.00016785792610551	Macaque_hyper
chr1	1105248	0.539	0.591	0.972	3.80960867028522	0.000139186919923976	0.00302728377897876	0.847125998932174	0.396924895055108	0.915757118909467	5.41621926343186	6.08724461994572e-08	2.82743546544646e-06	3.44363840970761	0.000573942735649383	0.0101732866897398	Macaque_hyper
chr1	1109573	0.088	0.067	0.7	4.01201007286446	6.02039305860751e-05	0.00152470924297523	-1.16812694193624	0.24275556423614	0.822259783282428	5.23588711724691	1.64194287078636e-07	6.84223099483727e-06	3.81224531928911	0.00013771009515323	0.0031328825451283	Macaque_hyper
chr1	1109627	0.288	0.282	0.945	7.03424356953449	2.00344885515675e-12	5.01159782852547e-10	-1.1488110747389	0.25063389174036	0.829186757122788	9.45008051863661	3.38570157280534e-21	1.89800252668648e-18	6.31795213112382	2.65052081268463e-10	3.21201268864687e-08	Macaque_hyper
chr1	1109648	0.174	0.289	0.97	7.16489630869376	7.7845453038555e-13	2.14566190054938e-10	-1.65418718969185	0.0980894848729739	0.597471099116587	9.42599299617156	4.26054852899724e-21	2.35057756299161e-18	6.40579106597493	1.49591704085344e-10	1.92163876826309e-08	Macaque_hyper
chr1	1109649	0.188	0.265	0.964	5.43749219098095	5.40357178173147e-08	4.04621435206708e-06	-2.06680218689164	0.0387527973403408	0.375609897513435	6.84124985213169	7.85051945718855e-12	8.73253485454315e-10	4.32564293481813	1.52087611318196e-05	0.000488238209636804	Macaque_hyper
chr1	1109676	0.235	0.365	0.883	4.59399126590547	4.34847586637957e-06	0.000171105128063969	-1.2613634518547	0.207177929849697	0.786259184293107	6.05064962645839	1.4426290104097e-09	9.878302170523e-08	4.01897742662422	5.84512699770263e-05	0.00152782810515616	Macaque_hyper
chr1	1109677	0.31	0.289	0.901	4.96868594536384	6.74081412235206e-07	3.53031554426279e-05	-0.52783095289344	0.597616671601499	0.967468017998103	6.35453739557306	2.09054787248898e-10	1.72570751181948e-08	4.88859685565783	1.01557228804755e-06	4.74373678530064e-05	Macaque_hyper
chr1	1109757	0.271	0.31	0.8	4.15653198376998	3.23114955339927e-05	0.000912817376242765	-0.453595075982573	0.650120298220474	0.975104574509212	5.36961328968165	7.89056564807096e-08	3.56359949462595e-06	3.58113034819788	0.000342110911256078	0.00665979339198991	Macaque_hyper
chr1	1109758	0.255	0.258	0.801	4.72362286576246	2.31679879707453e-06	0.000100652869412556	2.00789349925436	0.0446546101355967	0.406006961159727	5.67284313228444	1.40446827318632e-08	7.62207340692843e-07	5.24492228781702	1.56348212987351e-07	9.26247777401534e-06	Macaque_hyper
chr1	1109781	0.546	0.657	0.963	4.12278830345248	3.74313675510591e-05	0.00103084983902018	-2.03727292330228	0.0416226996503869	0.390665990598657	5.589644382537	2.27535108613342e-08	1.17473516388258e-06	3.52778538328907	0.000419051768790627	0.00786648833548259	Macaque_hyper
chr1	1109832	0.669	0.708	0.944	3.51629537771209	0.000437613834446078	0.00761674481027283	-1.18665883346953	0.235362219150232	0.815365437122673	4.01335524400218	5.98617185511325e-05	0.00119250018116673	3.43089054245735	0.000601603296352003	0.0105715731944198	Macaque_hyper
chr1	1109833	0.59	0.65	0.965	3.45583683041586	0.00054858729877452	0.00912112877416973	-0.529804104953742	0.596247758818507	0.967283339960315	4.96931732754497	6.71890348734255e-07	2.3843143840333e-05	3.64061867699806	0.000271983704613672	0.00551272913175244	Macaque_hyper
chr1	1109851	0.604	0.569	0.995	5.29184945580714	1.21085550236797e-07	8.10904070676406e-06	0.423147518947682	0.672187634270842	0.97786368932378	6.72650209606635	1.73790145959064e-11	1.80225138366595e-09	5.6899315622868	1.27090297837213e-08	1.01407418505635e-06	Macaque_hyper
chr1	1109904	0.5	0.401	0.946	4.63689747457315	3.53677729372335e-06	0.000143798665169081	1.71861314166567	0.0856848371425011	0.562570877031087	4.68763309794407	2.76382949064887e-06	8.27190619315659e-05	5.030231168528	4.89888824990597e-07	2.51414308956905e-05	Macaque_hyper
chr1	1109920	0.578	0.746	0.921	3.8224365897241	0.000132139464936613	0.0029015713611526	-3.33203351739534	0.000862138721170889	0.0267734681004235	4.89377752720139	9.89186554726605e-07	3.35470514270955e-05	1.68867670233655	0.0912814026954489	0.436495298618684	Human_specific_hypo
chr1	1109921	0.679	0.563	0.945	4.42072101592634	9.83721119450964e-06	0.000339333332596679	2.32153561086236	0.0202579544580624	0.255402953236039	4.53414772737261	5.78365407821317e-06	0.000157838136267998	5.33554087683872	9.52601647295733e-08	5.99659686823749e-06	Macaque_hyper
chr1	1109924	0.739	0.564	0.986	4.2277482652261	2.36041664357185e-05	0.000703299322022451	2.18518678811283	0.0288751538342023	0.317020759260602	3.96714880750954	7.27375804433393e-05	0.00140924715481654	5.46222013837133	4.70216467298503e-08	3.22353771236819e-06	Macaque_hyper
chr1	1109978	0.679	0.677	0.973	3.76824186700435	0.00016440137155093	0.00346463198190448	-0.388677723655345	0.697514563138232	0.980674824758698	5.00405300012351	5.61373117103344e-07	2.03380121091937e-05	3.6136136726934	0.000301958880842649	0.00601018517105232	Macaque_hyper
chr1	1110002	0.623	0.707	0.969	3.96933414311394	7.2073753592926e-05	0.00176707013336037	-1.23786518227444	0.215766054365904	0.795581403852503	5.18759723021272	2.13024709802729e-07	8.61991068193238e-06	3.99208731078631	6.54942482186368e-05	0.00168061332471174	Macaque_hyper
chr1	1110066	0.618	0.575	1.0	4.60904922464779	4.0451456063435e-06	0.000161025267423587	0.174897398166436	0.861160254726978	0.993454009082201	5.36016734535162	8.31448960561211e-08	3.73163609940831e-06	5.66946961189835	1.43240252763579e-08	1.1280458722634e-06	Macaque_hyper
chr1	1110100	0.537	0.57	0.933	3.45525763307714	0.000549767221218863	0.00913635283339061	0.0629624741644852	0.949796386283197	0.997957289265436	3.63086573043986	0.00028247211753561	0.00446884581010033	4.19793198845969	2.69363495541678e-05	0.000793816465640263	Macaque_hyper
chr1	1110120	0.602	0.688	0.953	3.46205278186598	0.000536072012558349	0.00895545775199174	-0.421731674821592	0.673220881901173	0.9779899152302	3.65115266213197	0.000261065993841105	0.00418243257469814	4.79091933851633	1.66018862850053e-06	7.26798589182589e-05	Macaque_hyper
chr1	1110121	0.636	0.527	1.0	4.67905663909824	2.88197829572094e-06	0.000121009149821564	1.0138732809123	0.310643222308391	0.873296560721473	5.814277283237	6.08964018442778e-09	3.60446219916495e-07	5.12869582845449	2.91756301866194e-07	1.59950337895043e-05	Macaque_hyper
chr1	1110130	0.655	0.723	1.0	3.74848309849518	0.000177907324056056	0.00369214064111106	-0.687757015665186	0.491605808800294	0.945945417190259	4.27015363446675	1.95338362101838e-05	0.0004545120340172	4.48655091618391	7.23854248339059e-06	0.000258533656484415	Macaque_hyper
chr1	1110131	0.617	0.654	0.975	3.42700438641335	0.000610279211773328	0.00992950574588005	-0.610458578540382	0.541558074171561	0.957440057877791	4.48924569845834	7.14758185107726e-06	0.000189853787383129	3.1941934696899	0.0014022211000015	0.0209550644738898	Macaque_hyper
chr1	1110144	0.641	0.809	1.0	3.35015027356539	0.00080767729670652	0.0124061632275333	-1.65256895346675	0.098418620991032	0.598351032143495	4.26005339792646	2.04378070636491e-05	0.00047265670733399	2.97425750358394	0.00293698493875112	0.0376816429951992	Macaque_hyper
chr1	1110166	0.565	0.604	0.949	3.98604108473741	6.71848834553884e-05	0.00166874523581858	-0.597065303435329	0.550463781821811	0.959214555657152	4.98176356852514	6.30073898581759e-07	2.25288300542974e-05	4.62065121053617	3.82537417587093e-06	0.000149401159787384	Macaque_hyper
chr1	1118318	0.967	0.864	0.046	8.43827602144293	3.22052378686059e-17	2.21522246896231e-14	2.2444402709121	0.0248040878947476	0.289463418629658	-10.7285795671951	7.47361178941e-27	9.14262163322376e-24	-8.20712937536398	2.26539426063384e-16	9.51753635039361e-14	Macaque_hypo
chr1	1118338	0.917	0.943	0.257	7.19467628356833	6.26091286319343e-13	1.76453213138439e-10	-0.741662234826898	0.458292006393546	0.936776240291619	-7.71752401234319	1.18611188790009e-14	2.26972322299222e-12	-9.29761566051152	1.43630372632104e-20	1.2304520029034e-17	Macaque_hypo
chr1	1118357	0.872	0.942	0.074	6.59134023770948	4.3587369999898e-11	7.82884646848641e-09	-0.54392787238151	0.586491107900547	0.965759770126439	-6.48313094855929	8.98384590111667e-11	8.02190134870155e-09	-8.36361250413414	6.0826469718496e-17	2.83390782739369e-14	Macaque_hypo
chr1	1118371	0.934	0.792	0.016	8.00136973659844	1.23042711339507e-15	6.2138154092841e-13	1.50539300536943	0.132223066318214	0.674552743706366	-9.52287748864811	1.6844888994556e-21	9.8601425722438e-19	-8.74961291481538	2.1408581953846e-18	1.2854994205565e-15	Macaque_hypo
chr1	1118391	0.955	0.829	0.05	8.14842985240123	3.68679808793131e-16	2.06872210508613e-13	1.61806361455994	0.10564888887105	0.616628178499009	-9.70855124197056	2.77249683394247e-22	1.81494166063177e-19	-8.82985555528401	1.04810989388965e-18	6.64890417471878e-16	Macaque_hypo
chr1	1118399	0.911	0.899	0.083	8.11525970640283	4.84747002225037e-16	2.65463604545701e-13	0.317487879041389	0.750873435241345	0.985748953401802	-8.79298269111638	1.45640916590659e-18	5.43726531390353e-16	-9.63807247758791	5.52149848799823e-22	5.9157887470558e-19	Macaque_hypo
chr1	1118412	0.979	0.881	0.29	6.23937843341789	4.39313012437794e-10	6.05319111323319e-08	1.81443062131092	0.0696114549808965	0.510618366870277	-6.70218939372096	2.05319676676018e-11	2.09740217062456e-09	-5.23482803490976	1.6513854000181e-07	9.7160775619635e-06	Macaque_hypo
chr1	1118414	0.858	0.906	0.193	6.10793441521022	1.00928808404256e-09	1.25969601652684e-07	-0.775737080610293	0.437904241053414	0.930416837946703	-5.69134486222314	1.26042644622475e-08	6.9220736943742e-07	-7.72511959515365	1.11748375662696e-14	3.43679639000471e-12	Macaque_hypo
chr1	1118503	0.941	0.74	0.202	4.87791561877082	1.07212768910172e-06	5.24050962932572e-05	2.21963509571147	0.0264435479097944	0.300821103101503	-5.81956498321925	5.9000982350999e-09	3.50372259442577e-07	-3.3370269656877	0.000846797319195625	0.0139557527364214	Macaque_hypo
chr1	1118506	0.923	0.838	0.102	6.40600983842629	1.49377329171258e-10	2.33183769177078e-08	1.35616684089574	0.17504608975197	0.745650095320637	-7.75003798561688	9.18650641319953e-15	1.79288251891465e-12	-6.4642030039877	1.01834088681958e-10	1.36124253437979e-08	Macaque_hypo
chr1	1131840	0.918	0.986	0.71	3.42231724555272	0.000620898220450442	0.0100673066033732	-1.80793912748821	0.0706159751701438	0.514062404043974	-3.2538929433318	0.00113835170423017	0.0142929655226227	-4.45739852056542	8.29602882273648e-06	0.000290654758492209	Macaque_hypo
chr1	1131844	0.865	0.969	0.701	3.32298587103403	0.000890594252135738	0.0133992001861851	-2.55549180510819	0.01060378579346	0.167610001086864	-2.92834969260113	0.00340766549115099	0.0348453200809205	-4.10112793394647	4.11141162476372e-05	0.00113576114586313	Macaque_hypo
chr1	1141348	0.411	0.81	0.209	4.10855756320264	3.98137976052663e-05	0.00108472010357726	-4.52106126871698	6.1530374672579e-06	0.000472614299344586	0.331962082678896	0.739917890605801	0.943305184193938	-5.41789471178758	6.03049095086978e-08	4.01155218648605e-06	Chimp_specific_hyper
chr1	1142949	0.923	0.807	0.527	3.28277911972145	0.00102789170554382	0.0150069751658915	1.66165934728678	0.0965810965794654	0.593368526523453	-4.31035733416831	1.62990954588179e-05	0.000388547555151813	-3.04436295399073	0.00233173639857942	0.0314272268259886	Macaque_hypo
chr1	1143602	0.13	0.096	0.589	3.47349344382945	0.000513729914104757	0.00865650444799782	0.00859972670141941	0.993138495412022	0.999742587803589	3.59256390463107	0.00032744031875894	0.00506115327142052	3.84875700882178	0.000118718697704057	0.00276713584662123	Macaque_hyper
chr1	1143870	0.117	0.381	0.722	3.56791056294653	0.000359839278564371	0.00651390108374662	-3.73142243927315	0.000190401632936743	0.00811848142439983	4.19722486097543	2.70205620168889e-05	0.00060159139650358	1.61096402509613	0.107187563699176	0.478261836818899	Human_specific_hypo
chr1	1144574	0.98	0.963	0.683	3.1036527817779	0.00191147514076843	0.0243682170928895	0.476927950608763	0.633413427920396	0.972809249316929	-3.7664104233427	0.000165611464495154	0.00284524233466483	-3.47974460643163	0.000501891975406706	0.00912033433904418	Macaque_hypo
chr1	1153280	0.432	0.558	0.955	5.06912777314667	3.99642884870662e-07	2.25856078518845e-05	-0.922614189884206	0.356208298231945	0.898149474823811	6.79021314803491	1.11967994919399e-11	1.20783547638657e-09	4.41511337219217	1.00957066002159e-05	0.000344075626825222	Macaque_hyper
chr1	1153281	0.379	0.535	0.904	3.97980782639591	6.89709997303739e-05	0.00170472220589149	-1.60695032318608	0.108065265923364	0.622478527938191	5.66583725995917	1.46308339113334e-08	7.90667473223689e-07	2.86464097352728	0.00417482280712309	0.0496008716615459	Macaque_hyper
chr1	1153620	0.536	0.442	0.945	3.55478232969275	0.000378292125983695	0.00678070701840386	0.519582601955754	0.603354526845962	0.968389865097144	4.07057006502082	4.68982328819588e-05	0.000967104698860727	4.03308292902458	5.50498415358887e-05	0.00145223693882462	Macaque_hyper
chr1	1153630	0.592	0.576	0.972	4.12870739085841	3.64808304185047e-05	0.0010092680934665	-0.345442507834978	0.729761725033618	0.983833169059321	4.78337985086218	1.72371942183928e-06	5.4672549964938e-05	5.0373050980155	4.72131905601011e-07	2.43469880057431e-05	Macaque_hyper
chr1	1153659	0.393	0.472	0.94	4.00690903123138	6.15185432659174e-05	0.00155185112816009	-0.961987386048198	0.336055940243098	0.887823073698633	6.2189489660933	5.00496045295039e-10	3.7989938572915e-08	4.6394812180511	3.49284876295073e-06	0.000138177262339725	Macaque_hyper
chr1	1153702	0.437	0.515	0.877	3.70573906804892	0.000210775209564869	0.00423530272903384	-1.17104496317604	0.241580704394644	0.82119342297728	5.89368213478094	3.77683375304596e-09	2.34818991897701e-07	3.37538400509413	0.000737127582772951	0.0124742699606511	Macaque_hyper
chr1	1160819	0.583	0.978	0.941	4.19962692875485	2.67355124322131e-05	0.000780046618684352	-5.32963021230963	9.84129400363045e-08	1.33284960279675e-05	4.11661285425164	3.84481106728866e-05	0.000815685006455841	-0.0314266367807341	0.974929298560037	0.997783241235217	Human_specific_hypo
chr1	1160827	0.273	0.803	0.905	5.52512312975005	3.29254617537268e-08	2.63887367899952e-06	-6.57017800538151	5.02551473282892e-11	1.54361997715428e-08	5.62117220704133	1.89666093295887e-08	9.97967605050241e-07	1.42245306603893	0.154894767307205	0.580967335131174	Human_specific_hypo
chr1	1161191	0.797	0.978	0.993	3.51387221354788	0.000441625208548059	0.00767300367859276	-4.26510566300991	1.99807619909457e-05	0.00127446544882851	3.40234817754182	0.000668094637420332	0.00919661513934167	0.823685372963911	0.410118352654879	0.854437675631991	Human_specific_hypo
chr1	1161364	0.683	0.968	0.976	4.01248186620214	6.00836958155961e-05	0.0015221625387865	-4.72096294987717	2.34730697667013e-06	0.000208007923733526	3.40689442993525	0.000657065361548361	0.00907034193489298	0.723707772450142	0.469245160414628	0.885471673811797	Human_specific_hypo
chr1	1161640	0.627	0.913	0.915	3.26147433049277	0.0011083446710462	0.0159250310349239	-3.78533110568303	0.000153504059165663	0.00682279727417085	2.93151432977333	0.00337313803950018	0.0345647208227605	-1.25567905409692	0.209232356378599	0.668857299094965	Human_specific_hypo
chr1	1161881	0.587	0.852	0.902	3.80978622383313	0.000139087003021352	0.00302554907504464	-4.04285091953924	5.28051971699876e-05	0.00285424292582519	3.47416387465888	0.000512447958648388	0.00736983603749322	-0.179780059862297	0.857325238471626	0.985172402849341	Human_specific_hypo
chr1	1161970	0.63	0.951	0.988	3.51425440000395	0.000440990254819512	0.00766398862945097	-4.34548634601008	1.38967416464377e-05	0.000940630887043685	3.6537331845932	0.000258454846865938	0.00414702798424577	0.750273187619993	0.453090187573617	0.877654629713028	Human_specific_hypo
chr1	1162033	0.642	0.913	0.954	3.67348636679038	0.000239263448486243	0.00469185259951175	-3.90638601920815	9.36868044989588e-05	0.00456779300910726	3.43116363115943	0.000600997958228913	0.00841972287887264	0.875766972446748	0.381156728370113	0.836327926912997	Human_specific_hypo
chr1	1162038	0.496	0.913	0.942	3.25952625868814	0.001115984493997	0.0160109521628897	-3.44348051414326	0.000574277975713032	0.0195257911385233	3.1684162703278	0.00153271890908996	0.0182504210287051	0.685263780274258	0.493177483074745	0.896098519619755	Human_specific_hypo
chr1	1162042	0.616	0.882	0.978	3.26346983249783	0.00110056900487614	0.0158366560408549	-3.73694058980512	0.000186272913426635	0.00797733947916111	3.32768006540228	0.000875723743126848	0.0115105695625842	1.52117029031365	0.128217108939173	0.527140142996161	Human_specific_hypo
