Category	Term	chr	str	end	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD
species	Human_specific_hyper	chr6	165686565	165687405	841	10	59.83360718452	0.8961	0.937	0.7824	0.8008	0.7319	0.6651
species	Human_specific_hyper	chr1	97444217	97445349	1133	8	59.8244746861998	0.8385	0.715	0.7092	0.485	0.6342	0.4068
species	Human_specific_hyper	chr14	21923062	21923480	419	11	59.7932214207915	0.315	0.3716	0.2082	0.228	0.2268	0.2392
species	Human_specific_hyper	chr2	25427064	25427151	88	11	59.4776517040276	0.6991	0.6814	0.4428	0.4984	0.129	0.2972
species	Human_specific_hyper	chr12	187568	188002	435	13	59.3317484861928	0.6517	0.743	0.4248	0.5776	0.1026	0.4325
species	Human_specific_hyper	chr2	71116614	71117072	459	11	59.3073106086369	0.282	0.7369	0.1267	0.5579	0.0766	0.156
species	Human_specific_hyper	chr6	21438475	21438909	435	8	59.3058002232213	0.7845	0.9129	0.5844	0.6077	0.4452	0.5059
species	Human_specific_hyper	chr16	47008026	47008381	356	5	59.021783101508	0.3306	0.3991	0.126	0.1641	0.1222	0.1919
species	Human_specific_hyper	chr20	19859620	19860381	762	4	58.9698823500274	0.9329	0.8729	0.4927	0.6077	0.6288	0.7091
species	Human_specific_hyper	chr10	8104819	8105406	588	10	58.723439717317	0.6118	0.6778	0.4196	0.5399	0.211	0.4818
species	Human_specific_hyper	chr11	9284635	9285078	444	7	58.3954597866971	0.939	0.9275	0.7756	0.5496	0.6354	0.1031
species	Human_specific_hyper	chr17	17205684	17207943	2260	10	58.259084538458	0.0865	0.1083	0.3954	0.4248	0.2936	0.3207
species	Human_specific_hyper	chr2	38593043	38593781	739	6	58.2360613144171	0.7679	0.6807	0.5314	0.3173	0.5756	0.1311
species	Human_specific_hyper	chr19	42747729	42748281	553	10	58.2107007979363	0.3373	0.3861	0.0716	0.0936	0.0314	0.0688
species	Human_specific_hyper	chr11	128553983	128554774	792	11	58.1567634041045	0.5224	0.3931	0.3995	0.221	0.2843	0.2127
species	Human_specific_hyper	chr10	101245120	101245691	572	8	57.9949741031837	0.8213	0.6673	0.5657	0.3652	0.6678	0.4954
species	Human_specific_hyper	chr7	156456583	156457133	551	5	57.9467036079636	0.8996	0.7795	0.562	0.4126	0.6005	0.4571
species	Human_specific_hyper	chr18	54306332	54306478	147	7	57.8954213340855	0.3186	0.3858	0.1312	0.1501	0.0634	0.0397
species	Human_specific_hyper	chr17	54971001	54971541	541	9	57.868876856132	0.9416	0.9155	0.712	0.81	0.7991	0.7879
species	Human_specific_hyper	chr19	19780459	19780932	474	9	57.8086114387134	0.4046	0.3908	0.233	0.2742	0.1833	0.1534
species	Human_specific_hyper	chr18	71559542	71560114	573	6	57.4437598035706	0.6085	0.7703	0.3466	0.4567	0.1851	0.3631
species	Human_specific_hyper	chr15	98447829	98448152	324	6	57.4326503063572	0.8598	0.8261	0.6596	0.5673	0.3701	0.0727
species	Human_specific_hyper	chr2	171784674	171785144	471	12	57.2705513124886	0.5392	0.6715	0.4293	0.4899	0.1901	0.2317
species	Human_specific_hyper	chr22	41939539	41939619	81	8	57.2684172020469	0.7187	0.599	0.5536	0.283	0.4394	0.4264
species	Human_specific_hyper	chr3	64152533	64153307	775	6	57.0140826573262	0.6755	0.864	0.494	0.5794	0.517	0.6216
species	Human_specific_hyper	chr6	16592576	16592820	245	6	56.8320253552644	0.8175	0.8163	0.4774	0.5912	0.3457	0.5607
species	Human_specific_hyper	chr6	67030546	67031663	1118	10	56.8251176946081	0.7041	0.3384	0.468	0.2243	0.3774	0.0742
species	Human_specific_hyper	chr4	38156841	38157133	293	6	56.8095286106767	0.8368	0.8553	0.4612	0.5687	0.5575	0.5905
species	Human_specific_hyper	chr2	29032944	29033100	157	9	56.5166478180398	0.4231	0.4659	0.2488	0.2797	0.1688	0.2005
species	Human_specific_hyper	chr5	80689190	80690869	1680	14	56.4376994576753	0.0632	0.1416	0.2	0.3127	0.193	0.2746
species	Human_specific_hyper	chr12	54088890	54089002	113	12	56.4093215295293	0.7158	0.6611	0.6039	0.5581	0.6191	0.49
species	Human_specific_hyper	chr1	182809985	182810242	258	12	56.3334902876693	0.2965	0.4873	0.1805	0.2759	0.1037	0.225
species	Human_specific_hyper	chr13	25860034	25860547	514	10	56.3140590106496	0.3431	0.345	0.2428	0.2315	0.2588	0.1556
species	Human_specific_hyper	chr12	69751782	69752684	903	9	56.3113454367261	0.9288	0.9128	0.6769	0.6882	0.7608	0.7638
species	Human_specific_hyper	chr12	125124232	125124871	640	9	56.1788300017411	0.469	0.7058	0.3149	0.5591	0.1601	0.6187
species	Human_specific_hyper	chr5	158124555	158125429	875	10	56.0599575312632	0.6779	0.7037	0.486	0.5134	0.5199	0.3841
species	Human_specific_hyper	chr14	55879034	55879186	153	4	56.0590636958128	0.5252	0.505	0.1325	0.109	0.0877	0.0578
species	Human_specific_hyper	chr6	28732219	28732554	336	8	55.8398735316677	0.1894	0.1936	0.0614	0.082	0.1093	0.0986
species	Human_specific_hyper	chr12	113916053	113916277	225	8	55.8089296258989	0.3384	0.2019	0.0901	0.0624	0.1985	0.0735
species	Human_specific_hyper	chr17	74721693	74721882	190	9	55.4088663798983	0.3029	0.209	0.1459	0.0725	0.158	0.0212
species	Human_specific_hyper	chr11	101982833	101983409	577	10	55.2111669981929	0.326	0.2177	0.2138	0.1038	0.179	0.1532
species	Human_specific_hyper	chr16	17866020	17866536	517	6	55.1979284416346	0.9225	0.8691	0.7152	0.5546	0.2974	0.4294
species	Human_specific_hyper	chr12	117147650	117148038	389	10	55.1745669691938	0.49	0.6222	0.3198	0.3709	0.3844	0.4366
species	Human_specific_hyper	chr13	36676959	36678266	1308	12	55.0238656131414	0.6787	0.6885	0.5033	0.5423	0.5262	0.4874
species	Human_specific_hyper	chr11	73883149	73883666	518	8	55.0009865667814	0.7153	0.7486	0.563	0.5936	0.5717	0.5039
species	Human_specific_hyper	chr7	11012873	11013090	218	7	54.978645991521	0.3739	0.4674	0.1423	0.204	0.0137	0.0182
species	Human_specific_hyper	chr11	93702639	93702805	167	4	54.6696052998945	0.9524	0.899	0.5837	0.6022	0.5725	0.4967
species	Human_specific_hyper	chr15	84326194	84326651	458	8	54.5975072126141	0.9476	0.9619	0.6846	0.5784	0.7419	0.6256
species	Human_specific_hyper	chr3	111820509	111821326	818	7	54.51140758918	0.9403	0.8214	0.7892	0.521	0.8432	0.4418
species	Human_specific_hyper	chr2	2893117	2893211	95	6	54.5009763629256	0.6596	0.8268	0.3794	0.3897	0.4624	0.1892
species	Human_specific_hyper	chr10	7368465	7368833	369	8	54.4737343172044	0.941	0.8844	0.8388	0.66	0.8482	0.5415
species	Human_specific_hyper	chr16	28564841	28565030	190	9	54.4644265827621	0.3437	0.3884	0.2148	0.1903	0.2077	0.2481
species	Human_specific_hyper	chr5	68461928	68462556	629	7	54.4322937436367	0.5324	0.5623	0.4193	0.3553	0.16	0.1052
species	Human_specific_hyper	chr14	104030358	104030446	89	10	54.3327277679742	0.7172	0.6766	0.455	0.5238	0.0989	0.0697
species	Human_specific_hyper	chr8	53134963	53135585	623	8	54.3281242518819	0.8094	0.3914	0.7014	0.2449	0.6666	0.3131
species	Human_specific_hyper	chr1	35675874	35676735	862	7	54.1975163861099	0.2695	0.3661	0.0989	0.2241	0.1171	0.2352
species	Human_specific_hyper	chr7	130576329	130576563	235	6	54.176577615736	0.6563	0.5672	0.5222	0.3219	0.4353	0.0928
species	Human_specific_hyper	chr17	26719430	26720067	638	10	54.1407302313196	0.7157	0.8295	0.461	0.6754	0.5444	0.562
species	Human_specific_hyper	chr13	22242867	22243263	397	12	53.9958579141987	0.1668	0.2052	0.05	0.0666	0.0082	0.0573
species	Human_specific_hyper	chr20	37100437	37100986	550	7	53.9054105803673	0.3298	0.3313	0.1492	0.1655	0.0914	0.0882
species	Human_specific_hyper	chr6	33240468	33241279	812	11	53.7751089791046	0.5699	0.5957	0.4035	0.4347	0.2618	0.345
species	Human_specific_hyper	chr9	969473	969590	118	7	53.6942018966456	0.384	0.5864	0.1832	0.233	0.2469	0.385
species	Human_specific_hyper	chr1	154688174	154688576	403	8	53.6720063817104	0.8239	0.8445	0.5512	0.7311	0.6279	0.7708
species	Human_specific_hyper	chr5	41868447	41869327	881	8	53.6625812004319	0.8548	0.8627	0.4799	0.5799	0.278	0.3441
species	Human_specific_hyper	chr1	54765148	54765821	674	9	53.4459079346715	0.8312	0.7572	0.6142	0.5989	0.5044	0.6769
species	Human_specific_hyper	chr14	29087993	29088870	878	6	53.360121523766	0.7682	0.9105	0.4296	0.5735	0.4573	0.4354
species	Human_specific_hyper	chr17	3783777	3784023	247	5	53.3296390338557	0.8206	0.9097	0.5923	0.4348	0.6004	0.2133
species	Human_specific_hyper	chr12	119858703	119859670	968	8	53.2978028332996	0.9346	0.7882	0.7933	0.6186	0.7741	0.6535
species	Human_specific_hyper	chr18	29673619	29674005	387	11	53.2909352875473	0.5223	0.4985	0.3505	0.3242	0.0632	0.0346
species	Human_specific_hyper	chr5	34451657	34452733	1077	6	53.1843409548573	0.9306	0.7268	0.6332	0.5223	0.6926	0.5608
species	Human_specific_hyper	chr7	121957373	121957645	273	6	53.0763371892957	0.7447	0.7317	0.4112	0.4697	0.2679	0.2843
species	Human_specific_hyper	chr2	26394679	26395055	377	8	52.9102276226397	0.8309	0.817	0.6747	0.5894	0.3284	0.4307
species	Human_specific_hyper	chr11	18654814	18655047	234	9	52.9080907145454	0.3324	0.3405	0.1876	0.192	0.1697	0.1476
species	Human_specific_hyper	chr6	160209385	160209488	104	7	52.8936129578697	0.4909	0.4459	0.2622	0.1369	0.2343	0.1571
species	Human_specific_hyper	chr7	129709173	129709803	631	6	52.8385537001828	0.5129	0.6073	0.2692	0.353	0.1002	0.2082
species	Human_specific_hyper	chr12	133286420	133288946	2527	15	52.8024634926828	0.0741	0.0735	0.5186	0.4986	0.3532	0.3389
species	Human_specific_hyper	chr16	57218476	57219004	529	9	52.7800827141856	0.658	0.4877	0.4337	0.1967	0.24	0.2123
species	Human_specific_hyper	chr1	206808013	206808225	213	7	52.7396242220951	0.1416	0.2761	0.0269	0.0359	0.0396	0.1268
species	Human_specific_hyper	chr12	54207791	54208272	482	5	52.6300900248344	0.9437	0.6403	0.5341	0.2691	0.484	0.0854
species	Human_specific_hyper	chr9	35490981	35491361	381	8	52.5459152084645	0.3709	0.5823	0.187	0.3512	0.0745	0.1526
species	Human_specific_hyper	chr2	178078950	178079319	370	8	52.5380739210452	0.8855	0.8084	0.7029	0.5822	0.5077	0.114
species	Human_specific_hyper	chr10	21677193	21677775	583	14	52.4983438685532	0.8796	0.4592	0.7666	0.3382	0.4765	0.1216
species	Human_specific_hyper	chr7	68982951	68983320	370	9	52.4684411562873	0.661	0.2973	0.4268	0.1072	0.4009	0.0752
species	Human_specific_hyper	chr20	14943615	14944369	755	6	52.3955634083679	0.9265	0.7411	0.6267	0.4151	0.5176	0.3692
species	Human_specific_hyper	chr17	33915290	33915712	423	9	52.0724554124404	0.711	0.754	0.5468	0.6503	0.5562	0.5574
species	Human_specific_hyper	chr3	183723816	183724159	344	8	51.8351900202103	0.2453	0.5185	0.0567	0.1611	0.0169	8e-04
species	Human_specific_hyper	chr18	47014048	47014314	267	7	51.5834900808207	0.8535	0.7917	0.726	0.484	0.4774	0.4759
species	Human_specific_hyper	chr10	21211083	21211687	605	7	51.5822743666972	0.6588	0.8881	0.3782	0.7579	0.1751	0.7916
species	Human_specific_hyper	chr21	45431138	45431252	115	7	51.5577473837141	0.9062	0.8734	0.756	0.7111	0.4583	0.3938
species	Human_specific_hyper	chr4	120134582	120135374	793	11	51.4836205830508	0.3051	0.5766	0.1473	0.4007	0.0983	0.2641
species	Human_specific_hyper	chr18	21519509	21519946	438	5	51.3499752889587	0.8859	0.9271	0.6599	0.6739	0.5727	0.2705
species	Human_specific_hyper	chr11	37024633	37025808	1176	5	51.3177207548872	0.8673	0.7971	0.635	0.4095	0.5644	0.3647
species	Human_specific_hyper	chr8	59155509	59156671	1163	9	51.2089456504254	0.5927	0.4311	0.4636	0.2713	0.3853	0.079
species	Human_specific_hyper	chr1	111990654	111991028	375	7	51.1850878369886	0.4677	0.3702	0.3579	0.2077	0.2851	0.1289
species	Human_specific_hyper	chr5	11074928	11076119	1192	8	51.1756585125421	0.3329	0.4023	0.178	0.1868	0.2269	0.1106
species	Human_specific_hyper	chr7	139877823	139878282	460	11	51.0285127063325	0.702	0.7523	0.5419	0.5613	0.3929	0.4344
species	Human_specific_hyper	chr12	102407083	102407209	127	6	50.920662794542	0.9594	0.9588	0.7981	0.7346	0.8188	0.8103
species	Human_specific_hyper	chr7	25965665	25966457	793	7	50.6089377739498	0.7915	0.5899	0.5136	0.3301	0.4829	0.3101
species	Human_specific_hyper	chr2	32233210	32233442	233	5	50.4724813614135	0.9179	0.9281	0.7241	0.6817	0.8068	0.6638
species	Human_specific_hyper	chr14	22575883	22578219	2337	9	50.3940737727394	0.9401	0.92	0.8354	0.7754	0.7386	0.6593
species	Human_specific_hyper	chr18	43355825	43356158	334	6	49.8218803176483	0.6381	0.5044	0.4432	0.3382	0.3584	0.3648
species	Human_specific_hyper	chr13	112788354	112788549	196	8	49.7754110712958	0.8493	0.737	0.7134	0.4313	0.683	0.3549
species	Human_specific_hyper	chr6	30941104	30941662	559	5	49.7408312021229	0.9206	0.7971	0.736	0.4169	0.546	0.4015
species	Human_specific_hyper	chr12	110217313	110217779	467	6	49.7047623434309	0.9188	0.9347	0.6441	0.636	0.1751	0.0703
species	Human_specific_hyper	chr3	156878804	156879083	280	5	49.5731579971827	0.5943	0.374	0.2572	0.1429	0.1633	0.189
species	Human_specific_hyper	chr17	78368016	78368783	768	10	49.4570180715107	0.8593	0.7087	0.7109	0.5361	0.4418	0.3997
species	Human_specific_hyper	chr5	14228208	14228904	697	8	49.3772978211215	0.877	0.8543	0.6949	0.6466	0.4267	0.5248
species	Human_specific_hyper	chr8	4772911	4773281	371	7	49.3162783575036	0.7154	0.937	0.5208	0.7396	0.4125	0.7624
species	Human_specific_hyper	chr18	47794261	47794496	236	8	49.2562526169514	0.5135	0.5689	0.2934	0.3809	0.1842	0.1709
species	Human_specific_hyper	chr2	178486470	178487760	1291	9	49.2414598456333	0.8316	0.4409	0.6023	0.2945	0.606	0.2113
species	Human_specific_hyper	chr5	167955487	167955838	352	8	49.2410485976412	0.6161	0.5391	0.3076	0.3281	0.2454	0.3064
species	Human_specific_hyper	chr17	65675755	65676316	562	9	49.2001567855105	0.4497	0.8442	0.3092	0.6553	0.3741	0.2907
species	Human_specific_hyper	chr16	84753667	84754058	392	6	49.0448300773684	0.9204	0.8077	0.7211	0.5449	0.4754	0.2217
species	Human_specific_hyper	chr1	237369610	237370104	495	5	48.977594485858	0.8959	0.8717	0.727	0.4499	0.766	0.6228
species	Human_specific_hyper	chr5	172143783	172143887	105	5	48.8714952044841	0.4337	0.405	0.1685	0.1066	0.089	0.0213
species	Human_specific_hyper	chr12	14928281	14928378	98	7	48.6962916229674	0.4962	0.3724	0.3237	0.1057	0.1584	0.0662
species	Human_specific_hyper	chr14	94263879	94264150	272	8	48.5290065395616	0.9362	0.9105	0.7771	0.7127	0.4154	0.2087
species	Human_specific_hyper	chr2	100879171	100879409	239	8	48.5214631966372	0.3005	0.3266	0.1824	0.0506	0.1795	0.0319
species	Human_specific_hyper	chr2	31298343	31298919	577	6	48.4867661635473	0.6673	0.5375	0.2837	0.3319	0.365	0.2971
species	Human_specific_hyper	chr5	159340140	159340281	142	4	48.4343856231737	0.6423	0.6571	0.3001	0.2326	0.2947	0.169
species	Human_specific_hyper	chr7	54880739	54881819	1081	11	48.3820581306565	0.794	0.5589	0.6609	0.4472	0.6927	0.4242
species	Human_specific_hyper	chr11	62628153	62628665	513	7	48.2124700364501	0.857	0.5881	0.562	0.3873	0.5976	0.4121
species	Human_specific_hyper	chr2	144581268	144582085	818	7	48.1364601820834	0.7935	0.9299	0.6153	0.7916	0.2418	0.6081
species	Human_specific_hyper	chr17	14028265	14028823	559	6	48.0452001256545	0.7005	0.5464	0.4005	0.3495	0.31	0.2808
species	Human_specific_hyper	chr12	123361396	123361969	574	6	48.0353722921036	0.7385	0.8525	0.4511	0.5663	0.3453	0.5682
species	Human_specific_hyper	chr15	48224602	48225713	1112	7	48.0129799111976	0.8981	0.8331	0.6673	0.6643	0.7815	0.6387
species	Human_specific_hyper	chr9	85833826	85834086	261	6	47.9901389689191	0.6667	0.5516	0.4296	0.3732	0.0945	0.0732
species	Human_specific_hyper	chr2	100403121	100403713	593	10	47.9875120322049	0.7645	0.5603	0.578	0.4317	0.593	0.3605
species	Human_specific_hyper	chr1	211849795	211849991	197	7	47.8285682871708	0.8067	0.5745	0.6912	0.256	0.6231	0.314
species	Human_specific_hyper	chr1	54520058	54520181	124	7	47.7859384725693	0.4953	0.5066	0.2935	0.2956	0.0385	0.0334
species	Human_specific_hyper	chr18	21574506	21574978	473	5	47.7255188263652	0.5355	0.2035	0.2071	0.0742	0.2904	0.0879
species	Human_specific_hyper	chr8	61573454	61573644	191	10	47.7207364129153	0.8957	0.7931	0.7715	0.6447	0.5021	0.544
species	Human_specific_hyper	chr16	13815806	13816032	227	6	47.6935322694856	0.8259	0.7177	0.7105	0.3852	0.741	0.2446
species	Human_specific_hyper	chr12	79696419	79696554	136	6	47.1098836835338	0.8403	0.8958	0.6866	0.6066	0.4169	0.3625
species	Human_specific_hyper	chr3	197246459	197247232	774	6	46.9118694411467	0.8345	0.7755	0.5988	0.4989	0.5818	0.3042
species	Human_specific_hyper	chr6	107781499	107781691	193	8	46.8827737083527	0.3576	0.6914	0.2073	0.4846	0.0195	0.1859
species	Human_specific_hyper	chr15	34516313	34516640	328	7	46.7460449326612	0.6091	0.5955	0.2542	0.1856	0.0097	0.009
species	Human_specific_hyper	chr3	189834640	189836133	1494	8	46.7224650276603	0.7687	0.9004	0.5953	0.7839	0.6347	0.5539
species	Human_specific_hyper	chr6	27254087	27254574	488	7	46.7068701778295	0.7726	0.7953	0.5333	0.5625	0.6296	0.593
species	Human_specific_hyper	chr3	127381180	127382038	859	8	46.6523506367353	0.4972	0.8418	0.3592	0.6454	0.4072	0.4658
species	Human_specific_hyper	chr5	3225536	3226128	593	9	46.6023228843337	0.8179	0.8335	0.6498	0.6384	0.7221	0.6364
species	Human_specific_hyper	chr17	59530487	59531307	821	7	46.4123324974066	0.2451	0.5236	0.1381	0.3169	0.1078	0.2046
species	Human_specific_hyper	chr3	88050061	88050518	458	12	46.3986411742694	0.4478	0.3738	0.3252	0.2593	0.1774	0.2011
species	Human_specific_hyper	chr10	116393376	116394444	1069	7	46.3163559296245	0.4876	0.7283	0.1119	0.2605	0.1234	0.3257
species	Human_specific_hyper	chr13	108453718	108454268	551	8	46.2784182167581	0.6488	0.834	0.4415	0.6522	0.369	0.3781
species	Human_specific_hyper	chr18	7319173	7319404	232	7	46.2574215656977	0.9684	0.9263	0.8664	0.7356	0.8473	0.7
species	Human_specific_hyper	chr6	157556148	157558881	2734	9	46.1658574358001	0.0864	0.1059	0.3131	0.5103	0.6321	0.5967
species	Human_specific_hyper	chr1	32450951	32451298	348	6	45.9146411118043	0.8551	0.6075	0.6644	0.3659	0.7529	0.3186
species	Human_specific_hyper	chr15	36872302	36872595	294	8	45.7390995773696	0.5008	0.6444	0.3791	0.45	0.2449	0.1606
species	Human_specific_hyper	chr16	12461216	12461639	424	6	45.4287179701396	0.9498	0.8982	0.7681	0.7486	0.8305	0.459
species	Human_specific_hyper	chr9	96249338	96249632	295	7	45.33299834545	0.737	0.9088	0.6203	0.7876	0.6061	0.581
species	Human_specific_hyper	chr11	79311708	79311998	291	6	45.3137734887844	0.8209	0.4844	0.4433	0.3028	0.3665	0.1603
species	Human_specific_hyper	chr1	101791443	101791782	340	6	45.3013965210558	0.9372	0.8865	0.6313	0.7511	0.6112	0.5145
species	Human_specific_hyper	chr12	53439952	53440055	104	6	45.2723371496791	0.7099	0.4431	0.5259	0.1736	0.5109	0.0456
species	Human_specific_hyper	chr12	132545712	132547356	1645	9	45.2400078113123	0.7295	0.7707	0.5558	0.6483	0.5614	0.7041
species	Human_specific_hyper	chr6	108128989	108129725	737	8	45.2210564917411	0.9144	0.5912	0.7585	0.3972	0.2555	0.2276
species	Human_specific_hyper	chr17	39843889	39844239	351	6	45.0250398107319	0.7457	0.7475	0.5626	0.584	0.274	0.4427
species	Human_specific_hyper	chr21	45759733	45760359	627	7	44.9741549515742	0.5029	0.4938	0.3842	0.353	0.1964	0.3071
species	Human_specific_hyper	chr8	109261358	109261886	529	5	44.917853990376	0.5213	0.528	0.3682	0.3334	0.3884	0.37
species	Human_specific_hyper	chr1	110571894	110572358	465	9	44.7933139442531	0.7708	0.7308	0.5023	0.4692	0.3434	0.2414
species	Human_specific_hyper	chr1	32481437	32481710	274	6	44.7488023033029	0.727	0.8355	0.4248	0.4708	0.4118	0.4846
species	Human_specific_hyper	chr1	20550522	20551197	676	7	44.6905490656855	0.7183	0.5124	0.5135	0.2382	0.554	0.3307
species	Human_specific_hyper	chr4	52892227	52892549	323	5	44.2935531397546	0.5535	0.7328	0.3479	0.602	0.0813	0.024
species	Human_specific_hyper	chr3	53060440	53060901	462	5	44.2417275457755	0.9472	0.8173	0.6464	0.603	0.4901	0.1341
species	Human_specific_hyper	chr6	150039872	150040196	325	7	44.1619909226577	0.6662	0.7765	0.4321	0.6743	0.4793	0.6495
species	Human_specific_hyper	chr14	104030217	104030277	61	6	44.1460132134211	0.4687	0.303	0.2369	0.1519	0.0922	0.0769
species	Human_specific_hyper	chr2	87036102	87036188	87	7	43.8723368644722	0.3806	0.5002	0.1626	0.2807	0.0435	0.1696
species	Human_specific_hyper	chr1	69527206	69528580	1375	8	43.8136358185311	0.8752	0.9224	0.763	0.7204	0.7983	0.6082
species	Human_specific_hyper	chr6	159670539	159671162	624	6	43.6546946024706	0.9154	0.6214	0.7803	0.2698	0.6939	0.2965
species	Human_specific_hyper	chr19	56134971	56135449	479	6	43.6110134531802	0.3836	0.5797	0.1655	0.3132	0.2047	0.047
